PLAYER_NAME,POSITION,TEAM,RATING,GP,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Jakob Poeltl,C,SAS,78,11,1.0,10.36,7.73,2.18,0.73,2.36,1.55,32.64,0.39
Dorian Finney-Smith,F,DAL,73,12,0.0,13.08,6.25,1.75,0.92,0.75,0.58,27.63,0.38
Fred VanVleet,G,TOR,84,4,2.0,14.25,2.5,6.25,1.0,0.75,1.0,34.879999999999995,0.37
Nerlens Noel,C-F,NYK,78,11,0.0,6.0,8.18,1.09,1.0,2.91,0.55,28.64,0.37
D'Angelo Russell,G,MIN,83,11,0.0,19.36,2.27,4.73,0.91,0.27,2.82,29.91,0.36
OG Anunoby,F,TOR,79,9,0.0,17.11,4.0,2.56,1.11,0.44,1.78,28.63,0.36
Reggie Jackson,G,LAC,77,11,0.0,14.91,4.09,4.0,0.82,0.18,1.0,27.82,0.36
RJ Barrett,F-G,NYK,80,12,1.0,18.67,4.42,2.5,0.83,0.33,2.17,31.05,0.36
Jarrett Allen,C,CLE,84,7,1.0,13.86,9.71,1.14,0.71,0.86,1.86,32.09,0.36
Daniel Gafford,C-F,WAS,78,9,0.0,11.11,6.33,0.67,1.0,2.11,0.67,28.38,0.36
Naji Marshall,F,NOP,68,12,1.0,8.75,5.33,4.0,0.83,0.42,1.08,25.82,0.35
Marcus Morris Sr.,F,LAC,78,10,0.0,17.4,5.3,0.9,1.0,0.2,1.1,27.61,0.35
Bojan Bogdanovic,F,UTA,76,12,0.0,19.5,3.75,1.75,0.75,0.08,2.17,26.96,0.35
Jordan Clarkson,G,UTA,82,8,0.0,18.25,3.75,2.75,0.88,0.25,1.5,28.75,0.35
Josh Jackson,F-G,DET,76,12,0.0,16.83,4.0,2.33,0.58,0.67,2.58,26.3,0.35
Mason Plumlee,C-F,DET,81,7,1.0,9.57,9.43,3.86,0.29,0.57,1.29,29.96,0.35
Kevin Love,C-F,CLE,80,12,0.0,13.67,7.67,2.42,0.67,0.17,1.42,27.58,0.34
Gary Trent Jr.,F-G,TOR,78,10,1.0,16.3,3.5,1.4,1.2,0.3,0.9,28.2,0.34
Chuma Okeke,F,ORL,76,11,0.0,10.45,4.45,2.91,1.45,0.73,0.91,25.8,0.34
Derrick Rose,G,NYK,81,12,0.0,15.25,2.33,3.67,0.92,0.42,0.92,26.63,0.33
Kyle Kuzma,F,LAL,77,10,0.0,14.7,4.2,2.0,0.8,0.8,2.2,25.34,0.33
Talen Horton-Tucker,G,LAL,75,11,1.0,12.64,3.18,3.36,1.64,0.0,1.45,26.95,0.33
Coby White,G,CHI,76,12,0.0,14.58,2.75,4.33,0.75,0.25,2.17,25.22,0.33
De'Anthony Melton,G,MEM,77,4,1.0,12.0,2.75,3.25,1.5,0.75,1.25,27.68,0.33
Joe Ingles,F-G,UTA,81,11,1.0,13.82,3.82,5.27,0.73,0.18,2.0,29.04,0.33
Saddiq Bey,F,DET,77,12,0.0,14.42,4.58,0.92,1.17,0.25,1.0,24.54,0.32
Reggie Bullock,F-G,NYK,73,12,0.0,14.25,3.33,1.83,0.92,0.08,0.58,23.42,0.32
Danilo Gallinari,F,ATL,80,5,0.0,18.2,5.0,0.8,0.4,0.0,0.6,26.0,0.32
Richaun Holmes,C-F,SAC,82,7,1.0,12.14,7.14,1.0,0.57,1.14,1.0,28.36,0.32
