PLAYER_NAME,POSITION,TEAM,RATING,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Kyrie Irving,G,BKN,91,6.0,23.4,4.2,5.2,1.3,0.5,2.2,51.44,0.43
Bogdan Bogdanovic,G,ATL,79,4.0,19.4,4.4,4.0,1.2,0.3,1.5,41.68,0.43
Louis King,F,SAC,68,1.0,10.7,7.8,3.5,1.4,0.2,1.7,30.41,0.42
Anthony Edwards,G,MIN,81,4.0,20.6,5.0,3.2,1.2,0.4,2.4,41.8,0.42
Naji Marshall,F,NOP,68,1.0,11.2,6.2,4.1,1.4,0.3,1.5,30.39,0.42
John Collins,C-F,ATL,85,1.0,18.7,8.5,1.4,0.7,1.2,1.7,37.0,0.41
Andre Drummond,C,LAL,83,0.0,13.8,10.6,1.8,1.4,1.0,2.4,34.02,0.41
Coby White,G,CHI,76,0.0,17.9,4.8,5.0,0.7,0.2,2.6,31.26,0.41
Chimezie Metu,C-F,SAC,73,0.0,13.4,7.0,1.6,1.0,1.2,1.8,29.0,0.4
Jordan Clarkson,G,UTA,82,1.0,21.2,4.6,3.1,1.1,0.1,2.1,34.87,0.4
Hamidou Diallo,G,DET,78,0.0,16.1,6.7,2.9,1.2,0.4,2.1,31.19,0.4
Delon Wright,G,SAC,77,2.0,12.4,4.6,5.1,1.9,0.4,1.4,35.07,0.4
Damian Jones,C,SAC,72,0.0,11.0,8.4,1.3,0.7,1.5,1.8,27.83,0.39
Norman Powell,"['G', 'G']",POR,82,0.0,21.3,3.6,2.4,1.3,0.2,2.0,31.72,0.39
D'Angelo Russell,G,MIN,83,0.0,19.1,2.8,5.7,1.1,0.3,2.9,32.31,0.39
Dean Wade,C-F,CLE,74,1.0,12.0,6.6,2.1,1.1,0.9,0.9,30.17,0.38
Buddy Hield,G,SAC,77,0.0,16.8,4.6,3.1,0.9,0.4,1.8,29.07,0.38
Darius Bazley,F-G,OKC,76,0.0,14.7,7.6,1.8,0.6,0.6,2.2,27.92,0.37
Tobias Harris,F,PHI,87,0.0,17.5,6.1,3.0,0.8,0.7,1.5,32.32,0.37
Saddiq Bey,F,DET,77,0.0,16.5,5.9,1.8,1.0,0.2,1.2,28.68,0.37
Collin Sexton,G,CLE,83,0.0,19.9,3.0,3.3,0.9,0.2,2.2,29.55,0.36
Jae'Sean Tate,F,HOU,78,0.0,12.1,6.0,2.5,1.5,0.6,1.4,27.95,0.36
D.J. Wilson,F,HOU,72,0.0,11.2,6.6,1.1,1.1,1.1,1.1,26.27,0.36
Killian Hayes,G,DET,73,0.0,9.4,3.6,6.7,1.6,0.4,3.8,25.97,0.36
Josh Jackson,F-G,DET,76,0.0,14.1,4.5,2.6,1.1,1.0,2.6,27.1,0.36
Ricky Rubio,G,MIN,76,0.0,9.0,3.5,6.9,1.5,0.1,1.9,26.45,0.35
Nickeil Alexander-Walker,G,NOP,76,2.0,14.6,4.1,2.6,1.4,0.4,2.1,30.72,0.35
Bojan Bogdanovic,F,UTA,76,1.0,17.9,3.9,2.1,0.7,0.1,1.8,28.33,0.35
Robert Covington,F,POR,77,1.0,9.7,6.8,1.7,1.5,1.1,1.1,29.11,0.35
Joe Ingles,F-G,UTA,81,1.0,13.9,3.8,5.2,0.9,0.2,1.9,29.66,0.34
Facundo Campazzo,G,DEN,73,0.0,9.3,3.3,4.8,1.5,0.3,1.8,24.06,0.33
Donte DiVincenzo,G,MIL,77,0.0,10.9,5.7,3.2,1.2,0.2,1.5,25.24,0.33
Isaiah Roby,F,OKC,76,0.0,10.7,6.5,2.2,1.1,0.7,2.2,25.0,0.33
Eric Bledsoe,G,NOP,77,1.0,13.5,3.8,3.9,0.9,0.3,1.8,27.71,0.33
Mike Conley,G,UTA,84,0.0,13.8,2.8,5.1,1.2,0.2,1.7,27.31,0.33
Willy Hernangomez,C-F,NOP,76,0.0,9.6,9.2,1.4,0.4,0.4,1.1,24.04,0.32
Jaxson Hayes,C-F,NOP,77,1.0,11.1,6.9,1.0,0.6,1.1,1.1,26.88,0.32
Tyler Herro,G,MIA,79,1.0,14.1,4.8,3.0,0.7,0.3,1.8,27.56,0.32
Cole Anthony,G,ORL,74,0.0,11.6,4.3,3.8,0.7,0.4,2.0,23.76,0.32
Armoni Brooks,G,HOU,67,0.0,13.7,4.0,1.8,0.4,0.2,1.5,21.5,0.32
Brook Lopez,C,MIL,79,0.0,12.0,5.1,0.8,0.6,1.8,0.9,25.62,0.32
Aaron Gordon,F,DEN,80,0.0,12.2,5.5,3.2,0.6,0.6,1.9,25.3,0.32
Cedi Osman,F,CLE,73,0.0,11.2,3.8,2.9,1.1,0.1,1.4,22.31,0.31
Dorian Finney-Smith,F,DAL,73,0.0,10.2,5.4,1.6,0.9,0.5,0.8,22.48,0.31
Trevor Ariza,F,MIA,73,0.0,9.6,5.0,1.9,0.9,0.7,0.9,22.35,0.31
Aleksej Pokusevski,C,OKC,73,0.0,9.8,5.8,2.2,0.6,1.0,2.1,22.76,0.31
Nicolas Claxton,C-F,BKN,77,0.0,7.8,6.5,1.1,1.0,1.4,0.9,23.55,0.31
