PLAYER_NAME,POSITION,TEAM,RATING,GP,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Brandon Ingram,F,NOP,85,10,1.0,25.0,4.5,5.0,0.8,0.4,3.2,40.3,0.45
Jrue Holiday,G,MIL,87,13,2.0,21.08,4.85,6.38,1.54,0.54,3.23,43.47,0.45
Andrew Wiggins,F-G,GSW,80,15,1.0,20.13,5.47,2.73,1.27,0.87,1.87,37.33,0.44
Dejounte Murray,G,SAS,82,13,0.0,16.54,6.38,5.23,1.85,0.15,1.62,36.43,0.44
Larry Nance Jr.,C-F,CLE,77,8,0.0,12.62,8.5,3.5,1.75,0.75,1.5,34.08,0.44
Christian Wood,F,HOU,84,13,0.0,19.85,8.46,1.85,0.85,0.85,1.77,36.08,0.43
Caris LeVert,G,IND,83,15,3.0,18.0,4.6,4.8,1.6,0.6,1.6,41.72,0.43
DeMar DeRozan,F-G,SAS,87,15,1.0,22.87,3.47,6.6,0.8,0.2,2.4,39.53,0.43
Zach LaVine,F-G,CHI,88,14,2.0,24.86,4.93,5.07,0.29,0.57,3.07,41.88,0.43
Michael Porter Jr.,F,DEN,84,15,1.0,21.27,8.87,1.33,0.33,0.67,1.27,37.64,0.42
Draymond Green,F,GSW,80,13,0.0,7.85,7.23,8.08,1.77,0.85,3.38,33.1,0.41
Khris Middleton,F,MIL,85,13,0.0,20.23,5.77,4.69,1.15,0.15,3.23,34.88,0.41
Malcolm Brogdon,G,IND,84,10,1.0,20.3,5.1,5.1,0.5,0.2,1.7,36.47,0.41
Luguentz Dort,G,OKC,77,6,1.0,18.67,3.5,1.67,1.5,1.0,1.5,33.370000000000005,0.41
OG Anunoby,F,TOR,79,13,0.0,16.0,5.69,2.62,1.54,0.69,1.92,31.52,0.4
Jakob Poeltl,C,SAS,78,15,1.0,10.67,8.93,1.93,0.73,1.87,1.2,32.89,0.4
Bradley Beal,G,WAS,90,9,0.0,26.0,3.11,5.56,0.33,0.11,3.78,35.62,0.4
Jarrett Allen,C,CLE,84,7,0.0,12.86,10.29,1.71,0.43,1.57,1.43,32.34,0.39
Moses Brown,C,OKC,77,15,1.0,11.07,11.67,0.0,0.73,1.33,1.2,32.07,0.39
Kyle Anderson,F-G,MEM,81,15,0.0,11.53,5.87,4.13,1.67,1.07,1.33,31.64,0.39
Ben Simmons,F-G,PHI,86,14,0.0,12.21,7.5,5.79,1.57,0.43,3.43,32.46,0.38
Kelly Olynyk,C-F,HOU,78,15,1.0,13.47,7.47,2.33,1.0,0.67,1.6,31.33,0.38
RJ Barrett,F-G,NYK,80,15,1.0,17.93,5.2,3.2,0.93,0.33,2.27,32.510000000000005,0.38
Donte DiVincenzo,G,MIL,77,13,0.0,11.85,7.31,3.54,1.54,0.08,1.85,28.92,0.38
Jerami Grant,F,DET,83,12,0.0,19.92,3.58,2.83,0.5,1.25,2.08,31.63,0.38
Ja Morant,G,MEM,85,15,1.0,18.0,3.67,7.07,0.67,0.27,3.6,34.2,0.38
Derrick White,G,SAS,77,15,0.0,16.53,3.2,3.07,0.8,0.93,1.47,28.71,0.37
Harrison Barnes,F,SAC,80,15,0.0,13.13,8.07,3.53,0.87,0.27,1.53,29.98,0.37
Ricky Rubio,G,MIN,76,13,0.0,8.38,3.46,7.15,1.85,0.15,1.08,28.19,0.37
D'Angelo Russell,G,MIN,83,5,0.0,22.0,2.6,4.2,0.4,0.2,2.2,31.02,0.37
T.J. McConnell,G,IND,78,15,0.0,11.6,3.53,6.93,1.27,0.33,2.13,28.91,0.37
Jae'Sean Tate,F,HOU,78,15,0.0,12.8,5.67,2.8,1.33,0.73,1.2,28.8,0.37
Mason Plumlee,C-F,DET,81,13,0.0,10.23,8.69,2.85,0.85,0.92,1.31,28.93,0.36
Thaddeus Young,F,CHI,82,15,0.0,12.73,6.8,4.0,0.87,0.67,2.2,29.29,0.36
Dillon Brooks,F-G,MEM,76,15,0.0,18.13,2.93,1.93,1.0,0.27,1.2,27.15,0.36
Cole Anthony,G,ORL,74,4,0.0,11.25,5.0,5.0,0.5,0.5,1.25,26.5,0.36
Isaiah Hartenstein,C-F,CLE,76,9,1.0,8.44,7.67,2.78,0.33,1.56,1.22,28.26,0.35
Chris Boucher,C-F,TOR,80,15,1.0,11.4,6.73,1.07,0.6,1.87,0.8,29.68,0.35
Will Barton,G,DEN,77,15,0.0,13.6,4.4,3.4,1.13,0.4,1.8,26.78,0.35
Devonte' Graham,G,CHA,78,15,0.0,15.33,2.4,4.33,1.27,0.27,1.93,27.38,0.35
Kevin Durant,F,BKN,96,3,0.0,23.33,6.0,4.67,0.0,0.67,6.0,33.53,0.35
Cory Joseph,G,DET,72,16,2.0,10.06,2.88,5.12,1.31,0.44,1.56,28.89,0.35
Miles Bridges,F,CHA,75,15,0.0,13.13,6.0,2.13,0.53,0.73,1.33,26.0,0.35
Kevin Love,C-F,CLE,80,6,0.0,14.5,6.83,2.5,0.83,0.33,2.0,27.95,0.35
Danny Green,F-G,PHI,75,14,0.0,12.21,3.64,1.43,1.43,1.0,0.71,25.3,0.34
Kevin Porter Jr.,F-G,HOU,77,12,1.0,13.67,4.08,6.08,0.5,0.17,3.5,28.19,0.34
Aaron Gordon,F,DEN,80,14,0.0,13.93,4.71,3.43,0.71,0.71,1.64,27.37,0.34
Ivica Zubac,C,LAC,79,15,0.0,10.4,8.13,1.53,0.4,1.13,1.2,25.86,0.33
Terrence Ross,F-G,ORL,77,8,0.0,15.62,3.25,2.62,0.75,0.38,1.5,25.34,0.33
Rui Hachimura,F,WAS,79,13,0.0,15.54,6.69,1.15,0.69,0.08,1.85,25.76,0.33
Tyler Herro,G,MIA,79,15,1.0,14.93,3.67,2.87,0.93,0.33,1.53,27.9,0.33
Tyrese Haliburton,G,SAC,82,15,0.0,13.87,2.27,4.93,0.93,0.47,1.47,26.72,0.33
