PLAYER_NAME,POSITION,TEAM,RATING,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Tyrese Haliburton,G,SAC,82,0.0,15.2,4.0,5.7,1.4,0.6,1.8,32.75,0.4
Michael Porter Jr.,F,DEN,84,1.0,17.8,7.6,1.0,0.7,1.1,1.2,34.62,0.39
Wendell Carter Jr.,C-F,ORL,82,0.0,13.8,8.9,2.2,0.7,0.9,1.7,30.88,0.38
Jakob Poeltl,C,SAS,78,1.0,9.4,9.3,1.8,0.6,1.9,1.4,31.36,0.38
Derrick White,G,SAS,77,0.0,16.2,3.3,3.5,0.9,1.0,1.7,29.41,0.38
Kyle Anderson,F-G,MEM,81,0.0,12.9,6.3,3.4,1.2,0.8,1.6,29.96,0.37
Dillon Brooks,F-G,MEM,76,0.0,17.4,3.3,2.6,1.3,0.4,2.0,28.36,0.37
Harrison Barnes,F,SAC,80,0.0,16.0,6.2,3.4,0.7,0.2,1.5,29.74,0.37
Jae'Sean Tate,F,HOU,78,0.0,13.0,6.6,2.4,1.3,0.7,1.3,29.22,0.37
Kelly Olynyk,C-F,HOU,78,1.0,13.5,6.9,2.4,1.1,0.7,1.7,31.08,0.37
OG Anunoby,F,TOR,79,0.0,14.0,5.4,1.8,1.6,0.7,1.6,28.48,0.36
Moses Brown,C,OKC,77,1.0,9.4,9.9,0.3,0.8,1.4,1.1,29.23,0.35
Chris Boucher,C-F,TOR,80,1.0,12.5,6.4,1.0,0.6,1.7,0.7,29.88,0.35
RJ Barrett,F-G,NYK,80,1.0,16.5,5.7,2.8,0.7,0.2,2.0,30.24,0.35
Darius Bazley,F-G,OKC,76,0.0,12.5,7.5,1.5,0.6,0.7,2.0,25.65,0.34
Tyler Herro,G,MIA,79,1.0,14.8,5.2,3.2,0.8,0.2,2.2,28.64,0.34
Terrence Ross,F-G,ORL,77,0.0,15.6,3.6,2.3,1.0,0.4,1.6,25.97,0.34
Aaron Gordon,F,DEN,80,0.0,13.2,5.8,3.7,0.6,0.7,2.2,27.41,0.34
Eric Bledsoe,G,NOP,77,0.0,12.8,3.7,4.5,0.8,0.3,2.0,25.29,0.33
Will Barton,G,DEN,77,0.0,13.3,4.1,3.0,0.9,0.5,1.7,25.22,0.33
Cole Anthony,G,ORL,74,0.0,11.7,4.4,4.1,0.8,0.4,2.2,24.53,0.33
Kevin Love,C-F,CLE,80,0.0,12.2,7.5,2.8,0.7,0.3,2.3,26.1,0.33
Kent Bazemore,F-G,GSW,76,0.0,9.5,4.7,3.1,1.4,1.0,2.1,24.89,0.33
T.J. McConnell,G,IND,78,0.0,7.5,3.4,6.2,1.6,0.3,1.8,24.78,0.32
Bismack Biyombo,C,CHA,75,0.0,7.0,7.5,1.7,0.6,1.7,1.7,23.75,0.32
Thaddeus Young,F,CHI,82,0.0,10.6,5.1,4.1,1.1,0.5,1.8,25.87,0.32
Nicolas Claxton,C-F,BKN,77,0.0,8.8,5.8,1.2,0.9,1.5,0.9,23.86,0.31
Keldon Johnson,F-G,SAS,80,0.0,13.2,6.1,1.7,0.5,0.5,1.2,24.87,0.31
Rui Hachimura,F,WAS,79,0.0,13.6,5.6,1.6,0.8,0.1,1.1,24.32,0.31
Tomas Satoransky,F-G,CHI,77,0.0,8.9,3.3,5.9,1.1,0.2,2.1,23.51,0.31
Nerlens Noel,C-F,NYK,78,0.0,5.9,6.9,1.0,1.1,2.2,1.4,24.18,0.31
Kendrick Nunn,G,MIA,76,0.0,11.7,3.5,2.9,1.3,0.4,1.7,23.65,0.31
Monte Morris,G,DEN,79,0.0,12.9,2.7,3.5,1.0,0.3,1.0,24.29,0.31
