PLAYER_NAME,POSITION,TEAM,RATING,GP,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Jakob Poeltl,C,SAS,78,4,1.0,9.75,7.75,1.25,0.25,2.5,1.5,29.67,0.35
Royce O'Neale,F,UTA,75,4,0.0,7.0,10.5,3.0,0.75,0.5,1.5,26.35,0.35
Talen Horton-Tucker,G,LAL,75,5,1.0,11.4,3.6,5.0,1.6,0.0,1.8,28.22,0.35
Trevor Ariza,F,MIA,73,5,0.0,13.0,5.0,1.8,1.0,0.6,0.8,25.7,0.35
Brook Lopez,C,MIL,79,4,0.0,15.75,6.75,0.25,0.5,1.0,1.0,27.72,0.35
Derrick White,G,SAS,77,5,0.0,14.8,2.8,3.6,0.4,1.0,1.0,26.76,0.35
Ja Morant,G,MEM,85,5,1.0,16.2,4.4,6.4,0.6,0.0,3.4,31.48,0.35
Kentavious Caldwell-Pope,G,LAL,75,5,0.0,12.4,3.6,3.0,1.2,0.8,0.8,26.42,0.35
Kevin Love,C-F,CLE,80,5,0.0,14.6,7.2,2.0,0.6,0.2,0.8,27.84,0.35
Daniel Gafford,C-F,WAS,78,5,0.0,10.8,6.0,0.6,0.8,2.0,0.8,26.5,0.34
Goran Dragic,G,MIA,78,4,0.0,13.0,4.25,4.0,1.25,0.0,1.5,26.35,0.34
Killian Hayes,G,DET,73,3,0.0,6.33,3.33,4.67,2.33,0.67,2.33,24.0,0.33
Grayson Allen,G,MEM,77,5,0.0,15.8,3.6,2.4,1.0,0.0,1.2,25.52,0.33
Dean Wade,C-F,CLE,74,4,0.0,11.0,5.0,1.75,1.25,0.5,0.75,24.12,0.33
Darius Bazley,F-G,OKC,76,5,0.0,16.2,6.6,1.8,0.4,0.2,4.0,24.62,0.32
Kendrick Nunn,G,MIA,76,5,0.0,12.6,2.8,3.0,1.0,0.4,1.4,23.26,0.31
Bobby Portis,F,MIL,81,5,0.0,11.2,7.6,1.8,0.8,0.4,1.8,24.82,0.31
Moses Brown,C,OKC,77,5,1.0,9.6,9.0,0.0,0.8,1.0,1.8,26.0,0.31
Davis Bertans,F,WAS,77,2,0.0,13.0,4.0,1.5,0.5,1.0,0.5,24.05,0.31
Aleksej Pokusevski,C,OKC,73,2,0.0,4.0,5.0,3.0,0.0,3.0,1.0,22.5,0.31
Cameron Payne,G,PHX,77,5,0.0,11.8,2.8,5.0,0.6,0.0,1.2,23.26,0.3
Daniel Theis,C-F,CHI,77,5,0.0,12.4,4.6,2.0,1.0,0.2,1.2,23.32,0.3
Isaac Okoro,F-G,CLE,73,5,0.0,9.4,3.0,2.4,1.4,0.4,0.2,21.8,0.3
Kent Bazemore,F-G,GSW,76,5,0.0,11.8,4.0,2.2,1.2,0.2,2.2,21.9,0.29
Jevon Carter,G,PHX,72,5,0.0,12.4,3.4,1.4,0.8,0.0,0.2,20.78,0.29
Bryn Forbes,G,MIL,73,5,0.0,14.6,2.8,1.2,0.8,0.0,1.0,21.16,0.29
Isaiah Hartenstein,C-F,CLE,76,5,1.0,7.0,5.2,1.8,1.2,1.6,2.2,24.14,0.29
Desmond Bane,G,MEM,74,5,0.0,10.2,2.6,3.8,0.6,0.4,0.4,21.62,0.29
Danny Green,F-G,PHI,75,4,0.0,8.0,4.5,1.75,1.25,1.0,0.75,22.02,0.29
