PLAYER_NAME,POSITION,TEAM,RATING,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Kyle Kuzma,F,LAL,77,0.0,16.1,8.1,1.8,0.5,0.7,2.1,30.02,0.39
Ja Morant,G,MEM,85,1.0,18.0,3.5,7.1,0.8,0.2,2.9,34.95,0.39
Myles Turner,C-F,IND,81,0.0,12.1,6.5,1.0,0.8,3.1,1.4,31.7,0.39
Jakob Poeltl,C,SAS,78,1.0,9.5,9.5,2.1,0.7,1.9,1.6,32.25,0.39
Kevin Porter Jr.,F-G,HOU,77,1.0,14.6,4.0,6.0,1.0,0.4,3.4,31.2,0.38
Kevin Love,C-F,CLE,80,0.0,15.5,7.8,2.9,0.8,0.3,2.2,30.31,0.38
Aaron Gordon,F,DEN,80,0.0,14.4,6.0,4.0,0.8,0.8,2.3,30.1,0.38
Jarrett Allen,C,CLE,84,0.0,12.5,9.7,1.5,0.6,1.7,1.5,31.79,0.38
Deandre Ayton,C,PHX,84,0.0,14.0,10.2,1.3,0.4,1.1,1.7,30.99,0.37
Darius Garland,G,CLE,79,1.0,16.5,2.6,5.8,1.2,0.1,2.9,31.32,0.37
Thaddeus Young,F,CHI,82,0.0,11.9,5.9,4.7,1.2,0.5,2.0,29.13,0.36
Tyler Herro,G,MIA,79,1.0,15.3,5.0,3.2,0.7,0.4,2.0,29.4,0.35
Kyle Anderson,F-G,MEM,81,0.0,12.5,5.8,3.2,1.2,0.7,1.4,28.56,0.35
Coby White,G,CHI,76,0.0,14.8,4.2,4.0,0.5,0.1,2.2,25.44,0.33
Jordan Clarkson,G,UTA,82,0.0,17.1,3.9,2.2,0.8,0.2,1.7,26.38,0.32
Will Barton,G,DEN,77,0.0,12.7,4.1,3.2,0.9,0.4,1.7,24.62,0.32
Kendrick Nunn,G,MIA,76,0.0,13.7,3.3,2.7,1.1,0.2,1.6,24.01,0.32
Kelly Olynyk,C-F,HOU,78,1.0,11.2,6.1,2.1,0.9,0.7,1.4,27.07,0.32
Lauri Markkanen,C-F,CHI,80,0.0,15.5,5.4,0.9,0.4,0.4,1.2,24.53,0.31
T.J. McConnell,G,IND,78,0.0,7.7,3.3,6.1,1.5,0.3,1.8,24.41,0.31
Kevon Looney,F,GSW,77,0.0,7.4,7.4,2.6,0.8,0.8,1.2,23.78,0.31
Montrezl Harrell,C-F,LAL,83,0.0,13.3,6.5,1.0,0.7,0.8,1.0,26.1,0.31
Darius Bazley,F-G,OKC,76,0.0,11.4,6.9,1.5,0.5,0.6,1.8,23.43,0.31
Theo Maledon,G,OKC,75,0.0,11.5,3.9,4.1,1.1,0.1,2.5,23.43,0.31
Danny Green,F-G,PHI,75,0.0,10.2,3.9,1.6,1.2,0.8,1.0,22.28,0.3
Aleksej Pokusevski,C,OKC,73,0.0,9.6,5.8,2.0,0.6,1.0,2.1,22.26,0.3
Justin Holiday,F-G,IND,75,0.0,11.5,3.7,1.7,1.3,0.4,0.9,22.69,0.3
Talen Horton-Tucker,G,LAL,75,1.0,10.5,3.6,3.3,1.0,0.5,2.0,24.27,0.3
Jae'Sean Tate,F,HOU,78,0.0,10.4,5.3,1.9,1.1,0.5,1.2,23.21,0.3
Luguentz Dort,G,OKC,77,1.0,12.9,3.7,1.7,0.9,0.4,1.6,24.19,0.29
Mikal Bridges,F,PHX,83,1.0,12.0,4.5,2.0,0.8,0.8,0.8,26.4,0.29
Grayson Allen,G,MEM,77,0.0,11.7,3.4,2.3,1.1,0.2,1.0,22.13,0.29
Brook Lopez,C,MIL,79,0.0,10.9,5.0,0.8,0.6,1.4,0.9,23.2,0.29
Hamidou Diallo,G,DET,78,0.0,11.0,4.7,2.2,0.9,0.4,1.5,22.34,0.29
Jae Crowder,F,PHX,77,0.0,10.2,4.7,1.9,0.9,0.4,0.9,21.69,0.28
Bojan Bogdanovic,F,UTA,76,0.0,13.6,3.7,1.6,0.5,0.1,1.3,20.94,0.28
Joe Ingles,F-G,UTA,81,1.0,11.5,3.3,3.9,0.7,0.2,1.5,24.51,0.28
Kent Bazemore,F-G,GSW,76,0.0,7.9,4.3,2.6,1.1,0.8,1.6,21.06,0.28
Keldon Johnson,F-G,SAS,80,0.0,11.5,5.4,1.5,0.5,0.5,1.1,22.13,0.28
Goran Dragic,G,MIA,78,0.0,11.7,3.0,4.2,0.6,0.2,2.3,21.7,0.28
Tristan Thompson,C-F,BOS,78,0.0,8.6,8.4,1.0,0.3,0.4,1.0,21.28,0.27
Shake Milton,F-G,PHI,79,0.0,13.2,2.1,3.0,0.5,0.3,1.6,21.02,0.27
Royce O'Neale,F,UTA,75,0.0,7.1,6.2,2.3,0.8,0.4,1.1,20.49,0.27
Isaiah Roby,F,OKC,76,0.0,8.8,5.7,1.8,0.8,0.6,1.8,20.74,0.27
Rudy Gay,F-G,SAS,79,0.0,10.9,4.7,1.3,0.7,0.5,1.0,21.09,0.27
