PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Michael Porter Jr.,F,DEN,84,25.0,10.0,0.0,0.0,3.0,1.0,45.0,0.54
Malachi Flynn,G,TOR,71,16.0,4.0,7.0,2.0,0.0,0.0,37.3,0.53
Brandon Ingram,F,NOP,85,28.0,3.0,7.0,1.0,0.0,1.0,44.1,0.52
Moses Brown,C,OKC,77,18.0,12.0,0.0,2.0,2.0,4.0,40.4,0.52
Julius Randle,C-F,NYK,87,32.0,8.0,5.0,0.0,0.0,4.0,45.1,0.52
Tobias Harris,F,PHI,87,26.0,5.0,3.0,1.0,2.0,1.0,44.5,0.51
Hassan Whiteside,C,SAC,80,12.0,9.0,2.0,1.0,4.0,0.0,40.8,0.51
Brook Lopez,C,MIL,79,18.0,8.0,0.0,2.0,2.0,0.0,39.6,0.5
Reggie Jackson,G,LAC,77,29.0,6.0,1.0,0.0,0.0,1.0,36.7,0.48
DeAndre Jordan,C,BKN,79,12.0,14.0,5.0,0.0,1.0,1.0,38.3,0.48
Grayson Allen,G,MEM,77,23.0,4.0,2.0,2.0,0.0,0.0,36.8,0.48
Domantas Sabonis,C-F,IND,87,22.0,10.0,7.0,0.0,0.0,4.0,40.5,0.47
Jonas Valanciunas,C,MEM,83,19.0,15.0,2.0,0.0,0.0,1.0,39.0,0.47
Naji Marshall,F,NOP,68,14.0,9.0,4.0,0.0,1.0,2.0,31.799999999999997,0.47
Jeremy Lamb,F-G,IND,79,18.0,2.0,1.0,2.0,3.0,0.0,36.9,0.47
Taurean Prince,F,CLE,73,25.0,4.0,3.0,1.0,1.0,6.0,34.3,0.47
DeMar DeRozan,F-G,SAS,87,19.0,4.0,11.0,1.0,0.0,3.0,40.3,0.46
Derrick White,G,SAS,77,25.0,3.0,5.0,0.0,0.0,1.0,35.1,0.46
Tyrese Haliburton,G,SAC,82,8.0,2.0,6.0,6.0,0.0,0.0,37.4,0.46
Miles Bridges,F,CHA,75,20.0,7.0,1.0,1.0,1.0,2.0,33.9,0.45
Darius Garland,G,CLE,79,17.0,4.0,7.0,1.0,1.0,3.0,35.3,0.45
Michael Carter-Williams,G,ORL,73,15.0,8.0,3.0,1.0,1.0,2.0,33.1,0.45
Kevin Love,C-F,CLE,80,17.0,11.0,4.0,0.0,0.0,0.0,36.2,0.45
OG Anunoby,F,TOR,79,22.0,4.0,3.0,2.0,0.0,2.0,35.3,0.45
James Ennis III,F,ORL,77,22.0,4.0,3.0,0.0,1.0,0.0,34.3,0.45
T.J. McConnell,G,IND,78,12.0,6.0,4.0,4.0,0.0,3.0,34.2,0.44
Anthony Edwards,G,MIN,81,24.0,0.0,3.0,3.0,0.0,2.0,35.5,0.44
Alec Burks,G,NYK,78,21.0,7.0,1.0,1.0,0.0,0.0,33.9,0.43
PJ Dozier,F-G,DEN,73,15.0,2.0,4.0,3.0,0.0,1.0,31.4,0.43
Bradley Beal,G,WAS,90,31.0,4.0,3.0,1.0,0.0,5.0,38.3,0.43
Bobby Portis,F,MIL,81,13.0,7.0,5.0,2.0,0.0,0.0,34.9,0.43
Jerami Grant,F,DET,83,28.0,3.0,2.0,1.0,0.0,3.0,34.6,0.42
Bam Adebayo,C-F,MIA,88,21.0,6.0,2.0,2.0,2.0,6.0,37.2,0.42
Jimmy Butler,F,MIA,91,13.0,3.0,9.0,3.0,0.0,1.0,38.1,0.42
Dejounte Murray,G,SAS,82,11.0,8.0,4.0,3.0,0.0,1.0,34.6,0.42
Caris LeVert,G,IND,83,27.0,5.0,1.0,2.0,0.0,6.0,34.5,0.42
Khem Birch,C,TOR,76,14.0,6.0,1.0,1.0,2.0,0.0,31.7,0.42
Donta Hall,C,ORL,70,7.0,9.0,2.0,1.0,2.0,1.0,28.799999999999997,0.41
Darius Bazley,F-G,OKC,76,22.0,8.0,1.0,0.0,0.0,2.0,31.1,0.41
Buddy Hield,G,SAC,77,19.0,3.0,2.0,1.0,2.0,3.0,31.6,0.41
Luke Kennard,G,LAC,74,17.0,10.0,1.0,1.0,0.0,3.0,30.5,0.41
Drew Eubanks,C-F,SAS,75,6.0,6.0,1.0,1.0,4.0,0.0,29.7,0.4
Patrick Williams,F,CHI,76,9.0,6.0,3.0,3.0,0.0,0.0,29.7,0.39
Daniel Theis,C-F,CHI,77,16.0,6.0,1.0,1.0,1.0,1.0,29.7,0.39
Taj Gibson,F,NYK,75,8.0,10.0,2.0,0.0,2.0,0.0,29.0,0.39
Jrue Holiday,G,MIL,87,15.0,4.0,4.0,3.0,0.0,2.0,32.8,0.38
Gary Payton II,G,GSW,72,10.0,3.0,0.0,4.0,1.0,1.0,27.6,0.38
James Johnson,F,NOP,78,13.0,5.0,2.0,1.0,2.0,1.0,30.0,0.38
Derrick Rose,G,NYK,81,11.0,4.0,4.0,2.0,1.0,0.0,30.8,0.38
