PLAYER_NAME,POSITION,TEAM,RATING,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Wendell Carter Jr.,C-F,ORL,82,0.0,13.4,9.6,2.3,0.9,1.0,1.9,32.17,0.39
Jakob Poeltl,C,SAS,78,1.0,10.2,9.5,2.0,0.7,1.8,1.6,32.5,0.39
Deandre Ayton,C,PHX,84,0.0,14.9,10.5,1.3,0.5,1.2,1.6,32.95,0.39
Lonzo Ball,G,NOP,80,2.0,14.1,4.1,5.5,1.4,0.6,2.0,35.269999999999996,0.39
Coby White,G,CHI,76,0.0,16.1,4.5,4.6,0.7,0.2,2.5,28.6,0.38
Marcus Smart,G,BOS,80,0.0,13.8,3.7,5.6,1.4,0.4,1.8,30.24,0.38
Buddy Hield,G,SAC,77,0.0,16.9,4.6,2.8,0.8,0.4,1.7,28.52,0.37
Norman Powell,"['G', 'G']",POR,82,0.0,20.2,3.8,2.1,1.3,0.2,1.9,30.51,0.37
Kevin Love,C-F,CLE,80,0.0,14.9,7.9,2.5,0.7,0.2,1.5,29.33,0.37
Devonte' Graham,G,CHA,78,0.0,15.8,2.9,5.5,1.0,0.1,1.7,29.13,0.37
Jordan Clarkson,G,UTA,82,0.0,19.0,4.3,2.4,1.0,0.1,1.9,29.16,0.36
Cole Anthony,G,ORL,74,0.0,12.4,4.9,4.5,0.7,0.4,2.1,26.23,0.35
Bojan Bogdanovic,F,UTA,76,0.0,17.2,4.3,2.1,0.7,0.1,1.4,26.51,0.35
Daniel Theis,C-F,CHI,77,1.0,11.2,6.5,1.9,0.8,1.2,1.2,28.65,0.35
Nerlens Noel,C-F,NYK,78,0.0,7.2,8.2,0.9,1.1,2.3,1.4,27.19,0.35
Joe Ingles,F-G,UTA,81,1.0,14.0,3.7,4.8,1.0,0.2,1.7,29.54,0.34
Robert Covington,F,POR,77,1.0,9.3,6.6,1.6,1.4,1.1,1.2,27.92,0.34
Kyle Kuzma,F,LAL,77,0.0,13.2,6.7,1.8,0.5,0.7,1.8,25.74,0.33
Dillon Brooks,F-G,MEM,76,0.0,15.9,2.9,2.3,1.1,0.3,1.8,25.23,0.33
Delon Wright,G,SAC,77,0.0,9.8,3.6,4.2,1.6,0.3,1.0,25.12,0.33
Thaddeus Young,F,CHI,82,0.0,11.3,5.5,4.0,1.1,0.5,1.9,26.8,0.33
Miles Bridges,F,CHA,75,2.0,11.7,6.3,2.0,0.6,0.7,1.7,28.46,0.33
Ivica Zubac,C,LAC,79,0.0,10.4,8.7,1.3,0.3,1.1,1.3,25.69,0.33
Chuma Okeke,F,ORL,76,0.0,10.1,5.2,2.7,1.2,0.7,1.2,24.89,0.33
Aaron Gordon,F,DEN,80,0.0,12.6,5.7,3.5,0.6,0.6,2.0,26.29,0.33
Facundo Campazzo,G,DEN,73,0.0,9.2,3.0,4.9,1.6,0.4,1.8,24.35,0.33
Jusuf Nurkic,C,POR,80,1.0,9.5,7.3,2.7,0.9,1.0,2.1,27.91,0.32
Kyle Anderson,F-G,MEM,81,0.0,11.3,5.1,3.0,1.1,0.7,1.1,26.22,0.32
Danny Green,F-G,PHI,75,0.0,10.2,4.0,1.6,1.4,0.8,1.1,22.9,0.31
Reggie Bullock,F-G,NYK,73,0.0,12.9,4.0,1.7,1.0,0.2,0.9,22.95,0.31
Keldon Johnson,F-G,SAS,80,0.0,12.9,6.2,1.5,0.5,0.4,1.1,24.19,0.3
Daniel Gafford,C-F,WAS,78,0.0,8.8,6.0,0.8,0.6,1.8,1.2,23.2,0.3
Rudy Gay,F-G,SAS,79,0.0,11.7,5.3,1.5,0.7,0.7,1.0,23.51,0.3
Raul Neto,G,WAS,75,0.0,11.2,3.3,2.7,1.4,0.1,1.4,22.31,0.3
Mikal Bridges,F,PHX,83,1.0,12.5,4.5,2.0,0.9,0.8,0.8,27.2,0.3
