PLAYER_NAME,POSITION,TEAM,RATING,GP,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Kawhi Leonard,F,LAC,96,5,0.0,18.6,5.4,5.0,0.6,0.2,2.2,32.78,0.34
Dillon Brooks,F-G,MEM,76,10,0.0,17.9,2.2,1.9,1.2,0.3,1.8,26.09,0.34
Cole Anthony,G,ORL,74,10,0.0,14.9,4.9,3.7,0.4,0.3,2.9,25.53,0.34
Jae Crowder,F,PHX,77,3,0.0,17.0,2.0,2.0,0.67,0.67,0.33,26.07,0.34
Kendrick Nunn,G,MIA,76,9,0.0,17.56,2.89,2.11,0.78,0.11,1.22,25.63,0.34
Tyler Herro,G,MIA,79,4,1.0,18.75,4.75,1.75,0.25,0.0,1.25,28.58,0.34
Tobias Harris,F,PHI,87,10,0.0,15.9,5.3,3.3,0.8,0.5,1.4,29.71,0.34
Norman Powell,"['G', 'G']",POR,82,9,0.0,17.0,3.56,1.89,0.78,0.44,0.89,26.88,0.33
T.J. McConnell,G,IND,78,10,0.0,9.2,3.7,5.3,2.0,0.2,2.2,25.99,0.33
Jaren Jackson Jr.,C-F,MEM,83,7,0.0,13.43,5.43,0.86,1.14,1.29,1.57,26.94,0.32
Seth Curry,G,PHI,76,9,0.0,14.22,3.89,2.44,0.78,0.0,0.67,24.22,0.32
Donte DiVincenzo,G,MIL,77,9,0.0,10.56,6.11,2.67,0.89,0.44,1.22,24.67,0.32
Goran Dragic,G,MIA,78,9,0.0,13.78,3.0,4.44,0.78,0.11,1.67,25.04,0.32
Dwight Howard,C-F,PHI,80,10,0.0,9.5,9.2,1.1,0.4,1.0,1.0,25.39,0.32
Thaddeus Young,F,CHI,82,10,0.0,9.8,5.4,4.9,1.0,0.4,1.9,25.93,0.32
Ivica Zubac,C,LAC,79,10,0.0,11.0,7.5,1.8,0.1,0.9,1.2,24.5,0.31
Rajon Rondo,G,LAC,75,8,0.0,8.38,4.0,5.75,1.25,0.12,2.38,23.55,0.31
Robert Covington,F,POR,77,10,1.0,6.7,6.8,1.4,1.1,1.2,0.2,25.66,0.31
Brandon Clarke,F-G,MEM,81,8,0.0,8.12,6.88,1.25,1.25,1.25,0.5,25.25,0.31
Bobby Portis,F,MIL,81,9,0.0,10.44,8.11,1.0,1.11,0.44,1.0,25.34,0.31
Rudy Gay,F-G,SAS,79,10,0.0,13.5,4.4,0.9,0.8,0.9,1.4,23.83,0.3
Marcus Morris Sr.,F,LAC,78,9,0.0,14.78,4.44,1.0,0.78,0.44,1.56,23.72,0.3
Moritz Wagner,C-F,ORL,76,8,0.0,11.88,5.38,1.12,0.38,0.88,1.12,22.64,0.3
