PLAYER_NAME,POSITION,TEAM,RATING,GP,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Talen Horton-Tucker,G,LAL,75,4,0.0,15.5,3.5,4.5,2.5,0.0,2.0,31.95,0.43
Dorian Finney-Smith,F,DAL,73,5,0.0,12.2,6.8,2.6,0.8,1.4,0.4,30.46,0.42
DeMar DeRozan,F-G,SAS,87,5,1.0,23.2,4.0,6.4,0.6,0.0,3.0,38.4,0.42
D'Angelo Russell,G,MIN,83,4,0.0,23.75,3.0,5.0,0.25,0.25,1.75,34.6,0.42
Will Barton,G,DEN,75,5,0.0,16.6,5.0,4.2,1.4,0.2,2.0,31.7,0.42
Andrew Wiggins,F-G,GSW,79,5,1.0,16.0,5.2,3.0,1.2,1.0,0.8,34.54,0.41
Draymond Green,F,GSW,80,4,0.0,6.0,6.0,8.5,2.5,0.75,3.5,32.2,0.4
Dennis Schroder,G,LAL,77,5,0.0,13.2,3.2,8.4,1.6,0.0,3.6,30.84,0.4
Jakob Poeltl,C,SAS,78,5,1.0,10.4,8.2,3.0,1.0,1.6,1.4,33.14,0.4
Wendell Carter Jr.,C-F,ORL,80,5,0.0,13.2,8.2,1.6,1.4,1.2,1.4,31.84,0.4
Derrick White,G,SAS,79,5,0.0,16.6,3.0,3.0,1.2,1.2,1.4,30.5,0.39
Harrison Barnes,F,SAC,80,5,0.0,16.0,6.2,3.2,1.2,0.2,1.6,30.84,0.39
Richaun Holmes,C-F,SAC,82,5,1.0,14.8,8.2,1.2,0.8,1.4,1.4,33.64,0.39
Buddy Hield,G,SAC,77,5,0.0,15.6,5.0,3.4,1.2,0.2,1.8,29.1,0.38
RJ Barrett,F-G,NYK,79,5,1.0,20.8,3.0,2.6,1.0,0.2,2.0,31.9,0.38
Cole Anthony,G,ORL,74,3,0.0,11.0,5.67,5.67,0.33,0.67,1.0,28.3,0.38
Christian Wood,F,HOU,85,5,0.0,20.2,7.0,1.8,0.4,0.6,1.6,32.7,0.38
Kevin Porter Jr.,F-G,HOU,75,5,0.0,13.8,5.8,6.6,0.2,0.4,4.8,27.66,0.37
Dillon Brooks,F-G,MEM,76,5,0.0,19.6,2.2,2.4,0.6,0.4,1.0,27.84,0.37
Ja Morant,G,MEM,86,5,1.0,17.2,4.4,6.6,0.8,0.2,4.4,32.980000000000004,0.36
Ben Simmons,F-G,PHI,88,5,0.0,11.2,6.2,5.0,2.2,0.4,2.0,31.94,0.36
Jae'Sean Tate,F,HOU,77,5,0.0,14.0,5.6,2.4,1.4,0.2,2.2,26.92,0.35
Kentavious Caldwell-Pope,G,LAL,75,5,0.0,15.2,4.6,2.6,0.6,0.4,1.4,26.22,0.35
James Johnson,F,NOP,77,5,1.0,9.6,4.6,2.8,1.4,1.6,1.4,28.92,0.35
Terrence Ross,F-G,ORL,77,5,0.0,16.6,4.0,3.0,0.6,0.4,1.6,27.3,0.35
Markieff Morris,F,LAL,74,5,0.0,12.8,6.2,1.2,1.0,0.4,1.2,25.04,0.34
Thaddeus Young,F,CHI,80,5,0.0,10.0,6.8,4.4,0.4,1.0,2.0,26.96,0.34
Jeff Green,F,BKN,76,5,0.0,16.4,4.0,2.2,0.6,0.2,0.8,26.1,0.34
Naji Marshall,F,NOP,68,5,0.0,8.2,4.8,3.8,0.8,0.6,0.8,23.06,0.34
Nerlens Noel,C-F,NYK,77,5,0.0,5.6,7.0,0.8,0.8,3.2,0.8,26.4,0.34
Kevin Durant,F,BKN,96,2,0.0,19.5,7.0,5.0,0.0,1.0,7.0,31.4,0.33
Bruce Brown,F-G,BKN,77,5,0.0,8.4,6.4,1.6,1.6,1.0,0.8,25.48,0.33
Josh Richardson,F-G,DAL,77,4,0.0,12.0,4.5,3.25,1.0,0.25,0.5,25.52,0.33
Tomas Satoransky,F-G,CHI,75,5,0.0,9.0,2.0,7.4,1.2,0.2,1.8,24.9,0.33
Mo Bamba,C,ORL,74,5,0.0,13.4,5.0,0.8,0.4,1.2,1.6,23.8,0.32
Jaden McDaniels,F,MIN,72,5,0.0,8.2,5.8,1.0,1.2,1.2,1.0,22.86,0.32
Eric Bledsoe,G,NOP,78,5,0.0,15.0,4.2,2.8,0.4,0.2,1.4,24.64,0.32
R.J. Hampton,G,ORL,72,5,0.0,11.0,4.6,1.8,1.2,0.4,1.8,22.22,0.31
Grayson Allen,G,MEM,76,5,0.0,13.6,2.2,3.2,0.8,0.4,1.0,23.64,0.31
Tyrese Haliburton,G,SAC,82,5,0.0,10.4,2.4,6.0,0.8,0.8,1.6,25.48,0.31
Michael Carter-Williams,G,ORL,74,3,1.0,10.33,2.67,3.0,1.33,0.67,2.0,24.03,0.3
Reggie Bullock,F-G,NYK,73,5,0.0,13.4,3.0,1.0,1.2,0.0,0.4,21.7,0.3
Mikal Bridges,F,PHX,83,5,1.0,14.4,2.8,1.2,0.6,1.2,0.4,26.56,0.3
Steven Adams,C,NOP,80,5,0.0,6.6,7.4,1.8,1.8,0.8,1.6,24.38,0.3
