PLAYER_NAME,POSITION,TEAM,RATING,GP,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Khris Middleton,F,MIL,85,11,0.0,19.09,5.55,5.27,1.18,0.09,2.27,35.2,0.41
Darius Bazley,F-G,OKC,76,10,0.0,18.8,7.2,2.0,0.8,0.2,3.4,30.04,0.4
Jae'Sean Tate,F,HOU,78,12,0.0,12.42,5.08,3.75,2.08,0.42,1.33,30.31,0.39
Kyle Lowry,G,TOR,83,5,0.0,14.0,5.6,7.2,0.6,0.6,2.6,32.52,0.39
Isaiah Stewart,C-F,DET,78,12,1.0,11.0,10.08,1.25,0.58,1.5,1.25,31.98,0.38
T.J. McConnell,G,IND,78,12,0.0,10.08,3.33,7.08,1.83,0.25,1.67,29.29,0.38
Kevin Durant,F,BKN,96,7,0.0,21.86,5.43,4.71,0.57,1.0,3.71,36.44,0.38
OG Anunoby,F,TOR,79,9,0.0,17.78,4.22,3.0,1.22,0.33,1.78,30.23,0.38
Fred VanVleet,G,TOR,84,5,2.0,13.8,4.0,6.6,1.0,0.4,1.0,35.7,0.38
Malachi Flynn,G,TOR,71,12,0.0,11.92,3.67,4.92,1.25,0.17,1.25,26.69,0.38
D'Angelo Russell,G,MIN,83,12,0.0,19.17,2.08,5.67,0.83,0.25,2.83,30.58,0.37
Kevin Porter Jr.,F-G,HOU,77,9,1.0,14.67,4.11,6.33,0.67,0.11,3.78,29.66,0.36
Josh Jackson,F-G,DET,76,11,0.0,17.09,3.91,2.36,0.55,0.73,2.64,26.51,0.35
Naji Marshall,F,NOP,68,12,1.0,8.25,5.17,3.83,1.08,0.33,1.25,25.2,0.34
Saddiq Bey,F,DET,77,12,0.0,14.5,5.0,1.0,1.17,0.33,1.08,25.42,0.33
Oshae Brissett,F-G,IND,67,9,2.0,10.22,5.33,0.67,0.56,1.11,0.33,26.29,0.33
DeAndre Jordan,C,BKN,79,7,0.0,8.86,9.57,2.0,0.29,1.14,1.57,26.06,0.33
Isaiah Roby,F,OKC,76,8,0.0,10.12,6.25,2.62,0.88,0.62,2.12,23.94,0.32
Khem Birch,C,TOR,76,10,1.0,8.8,6.6,1.1,0.8,1.3,0.6,26.07,0.32
Brook Lopez,C,MIL,79,11,0.0,13.55,4.55,0.73,0.55,1.27,0.55,25.0,0.32
Jeff Green,F,BKN,76,12,0.0,12.83,4.0,2.67,0.5,0.75,0.92,24.47,0.32
Kent Bazemore,F-G,GSW,76,9,1.0,11.33,4.11,2.0,1.67,0.44,1.44,26.16,0.32
Bobby Portis,F,MIL,81,12,0.0,12.5,7.5,1.25,0.58,0.42,1.17,25.21,0.31
Ricky Rubio,G,MIN,76,12,0.0,7.5,3.42,5.25,1.58,0.0,1.0,23.22,0.31
Paul Watson,G,TOR,67,3,0.0,13.0,3.33,2.0,0.33,0.33,1.0,21.0,0.31
Landry Shamet,G,BKN,71,10,0.0,14.5,1.9,3.1,0.7,0.0,1.2,22.33,0.31
Facundo Campazzo,G,DEN,73,12,0.0,8.58,2.92,4.92,1.33,0.25,1.33,22.88,0.31
Theo Maledon,G,OKC,75,12,0.0,11.58,3.25,4.33,0.92,0.25,3.0,22.48,0.3
Eric Bledsoe,G,NOP,77,12,0.0,12.75,3.5,2.75,1.08,0.08,1.75,22.82,0.3
Blake Griffin,F,BKN,78,10,0.0,10.4,4.5,2.6,0.9,0.7,1.5,23.0,0.29
Aleksej Pokusevski,C,OKC,73,9,0.0,9.0,4.67,3.0,0.44,1.11,2.89,20.88,0.29
PJ Dozier,F-G,DEN,73,12,1.0,9.92,3.75,2.42,0.92,0.42,1.08,22.96,0.29
Killian Hayes,G,DET,73,8,0.0,7.0,2.75,5.0,1.5,0.5,3.25,20.55,0.28
Moses Brown,C,OKC,77,12,1.0,8.25,8.25,0.17,0.83,0.75,1.5,23.65,0.28
Juan Toscano-Anderson,F,GSW,74,8,1.0,7.62,5.25,3.75,0.62,0.25,1.38,22.8,0.28
Kenrich Williams,F-G,OKC,76,12,0.0,8.0,4.67,3.42,1.0,0.25,1.83,20.64,0.27
Aaron Gordon,F,DEN,80,12,0.0,10.25,4.92,2.25,0.67,0.42,1.33,21.44,0.27
Ty Jerome,F-G,OKC,76,12,0.0,11.83,2.5,3.58,0.5,0.17,2.17,20.04,0.26
Jarred Vanderbilt,F,MIN,75,9,0.0,4.67,6.78,1.22,0.89,1.11,0.78,19.86,0.26
Jalen Brunson,G,DAL,81,12,0.0,10.58,3.75,3.83,0.33,0.0,0.83,21.0,0.26
Naz Reid,C-F,MIN,78,12,0.0,11.5,4.33,0.83,0.17,0.92,0.92,20.28,0.26
Josh Okogie,G,MIN,73,11,0.0,8.64,3.09,1.09,1.18,0.64,0.73,18.71,0.26
Jordan Poole,G,GSW,77,12,0.0,11.25,1.83,2.5,0.92,0.33,1.25,19.7,0.26
Edmond Sumner,G,IND,73,12,0.0,10.5,2.08,1.58,0.92,0.5,1.08,18.54,0.25
Trey Burke,G,DAL,76,4,0.0,8.25,0.75,2.25,2.0,0.25,0.5,18.77,0.25
Justin Holiday,F-G,IND,75,12,0.0,7.67,3.5,1.67,0.83,0.75,0.58,18.53,0.25
Tony Bradley,C-F,OKC,76,11,0.0,8.82,5.73,0.64,0.55,0.64,1.27,18.92,0.25
Willy Hernangomez,C-F,NOP,76,10,0.0,7.4,6.4,0.3,0.5,0.6,0.6,18.23,0.24
Kenyon Martin Jr.,F,HOU,75,12,0.0,7.25,4.83,0.33,0.75,0.83,0.25,18.05,0.24
Frank Jackson,G,DET,72,12,0.0,12.5,2.58,0.67,0.25,0.08,0.92,16.68,0.23
Yuta Watanabe,F-G,TOR,72,12,0.0,8.67,3.25,1.17,0.67,0.25,0.67,16.4,0.23
Mike James,G,BKN,67,3,0.0,7.0,2.0,3.67,0.33,0.0,0.33,15.57,0.23
Paul Millsap,F,DEN,79,9,0.0,6.67,4.89,1.44,0.67,0.89,0.89,18.48,0.23
