PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Dejounte Murray,G,SAS,83,14.0,8.0,8.0,2.0,0.0,1.0,40.6,0.49
DeMar DeRozan,F-G,SAS,87,17.0,4.0,7.0,4.0,0.0,2.0,42.3,0.49
RJ Barrett,F-G,NYK,79,21.0,7.0,7.0,1.0,0.0,5.0,37.9,0.48
Anthony Edwards,G,MIN,77,27.0,4.0,2.0,1.0,0.0,1.0,36.8,0.48
John Wall,G,HOU,82,13.0,3.0,12.0,1.0,1.0,1.0,39.6,0.48
Richaun Holmes,C-F,SAC,81,10.0,14.0,0.0,0.0,5.0,3.0,38.8,0.48
Nerlens Noel,C-F,NYK,77,6.0,11.0,2.0,2.0,3.0,1.0,36.2,0.47
Jae'Sean Tate,F,HOU,77,10.0,9.0,3.0,1.0,3.0,1.0,36.3,0.47
Kelly Olynyk,C-F,HOU,74,16.0,4.0,4.0,3.0,0.0,1.0,34.8,0.47
Derrick White,G,SAS,79,16.0,4.0,7.0,1.0,1.0,1.0,36.3,0.46
Rudy Gobert,C,UTA,88,16.0,14.0,1.0,0.0,2.0,0.0,40.3,0.46
Ricky Rubio,G,MIN,75,4.0,4.0,10.0,3.0,1.0,2.0,33.8,0.45
Jayson Tatum,F-G,BOS,90,27.0,5.0,3.0,1.0,0.0,1.0,39.5,0.44
Boban Marjanovic,C,DAL,75,13.0,11.0,3.0,0.0,1.0,1.0,32.7,0.44
Taj Gibson,F,NYK,75,6.0,8.0,4.0,0.0,4.0,1.0,32.6,0.43
Nikola Vucevic,C,CHI,87,21.0,9.0,3.0,0.0,0.0,0.0,36.3,0.42
Dean Wade,C-F,CLE,70,13.0,6.0,2.0,2.0,0.0,0.0,29.2,0.42
Kyle Anderson,F-G,MEM,81,16.0,2.0,4.0,2.0,1.0,0.0,33.4,0.41
Nickeil Alexander-Walker,G,NOP,76,20.0,5.0,1.0,0.0,1.0,0.0,30.5,0.4
Kevin Porter Jr.,F-G,HOU,75,25.0,4.0,2.0,0.0,0.0,3.0,29.799999999999997,0.4
Maxi Kleber,F,DAL,75,13.0,7.0,0.0,1.0,2.0,1.0,29.4,0.39
D.J. Augustin,G,HOU,73,20.0,3.0,4.0,0.0,0.0,1.0,28.6,0.39
Terance Mann,F-G,LAC,72,23.0,3.0,1.0,0.0,0.0,0.0,28.1,0.39
Jalen Brunson,G,DAL,80,24.0,2.0,4.0,0.0,0.0,1.0,31.4,0.39
Coby White,G,CHI,79,13.0,5.0,4.0,1.0,1.0,1.0,30.0,0.38
Daniel Gafford,C-F,WAS,77,13.0,5.0,0.0,1.0,3.0,2.0,29.0,0.38
Saben Lee,G,DET,75,6.0,5.0,5.0,2.0,1.0,1.0,27.5,0.37
Mamadi Diakite,F,MIL,68,8.0,7.0,2.0,0.0,2.0,0.0,25.4,0.37
Wayne Ellington,G,DET,76,15.0,2.0,1.0,2.0,1.0,0.0,27.9,0.37
Sam Merrill,G,MIL,68,8.0,3.0,5.0,2.0,1.0,3.0,25.1,0.37
Royce O'Neale,F,UTA,76,10.0,9.0,0.0,2.0,1.0,2.0,27.799999999999997,0.37
Grayson Allen,G,MEM,76,9.0,3.0,3.0,4.0,0.0,1.0,28.1,0.37
Darius Garland,G,CLE,77,18.0,3.0,2.0,2.0,0.0,2.0,28.6,0.37
Steven Adams,C,NOP,80,4.0,7.0,1.0,1.0,4.0,0.0,28.9,0.36
Rudy Gay,F-G,SAS,78,11.0,6.0,2.0,1.0,2.0,2.0,28.2,0.36
Thaddeus Young,F,CHI,80,10.0,6.0,9.0,0.0,0.0,2.0,28.7,0.36
Jonas Valanciunas,C,MEM,82,13.0,11.0,2.0,0.0,1.0,3.0,29.200000000000003,0.36
Mason Plumlee,C-F,DET,80,11.0,8.0,1.0,1.0,2.0,3.0,28.1,0.35
Brandon Clarke,F-G,MEM,81,12.0,6.0,2.0,2.0,0.0,0.0,28.2,0.35
Payton Pritchard,G,BOS,75,12.0,7.0,2.0,1.0,0.0,0.0,26.4,0.35
Joe Ingles,F-G,UTA,80,15.0,2.0,7.0,1.0,0.0,3.0,27.9,0.35
Immanuel Quickley,G,NYK,80,13.0,3.0,5.0,1.0,1.0,2.0,28.1,0.35
Marcus Smart,G,BOS,80,8.0,2.0,8.0,2.0,0.0,1.0,27.4,0.34
Ivica Zubac,C,LAC,79,7.0,11.0,1.0,0.0,2.0,1.0,26.7,0.34
Malik Beasley,G,MIN,81,13.0,4.0,3.0,2.0,0.0,1.0,27.3,0.34
Pat Connaughton,F-G,MIL,76,12.0,4.0,2.0,1.0,1.0,1.0,24.8,0.33
Brodric Thomas,G,CLE,66,7.0,1.0,1.0,2.0,2.0,0.0,21.7,0.33
Cory Joseph,G,DET,71,8.0,6.0,4.0,2.0,0.0,4.0,23.2,0.33
Kira Lewis Jr.,G,NOP,72,13.0,3.0,5.0,0.0,0.0,0.0,24.1,0.33
Kenrich Williams,F-G,OKC,76,12.0,1.0,2.0,2.0,1.0,1.0,24.2,0.32
Harrison Barnes,F,SAC,80,16.0,11.0,0.0,0.0,0.0,4.0,25.2,0.32
