PLAYER_NAME,POSITION,TEAM,RATING,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Dillon Brooks,F-G,MEM,76,1.0,18.5,3.2,2.5,1.2,0.3,1.9,30.69,0.38
Naji Marshall,F,NOP,68,1.0,9.2,5.9,3.5,1.2,0.5,1.4,27.23,0.37
Darius Bazley,F-G,OKC,76,0.0,14.2,7.3,1.8,0.6,0.6,2.2,27.06,0.36
Jordan Clarkson,G,UTA,82,1.0,19.1,4.1,2.5,1.0,0.2,1.8,31.57,0.36
Saddiq Bey,F,DET,77,0.0,16.1,5.7,1.7,1.0,0.2,1.2,27.89,0.36
Kelly Olynyk,C-F,HOU,78,5.0,13.2,6.8,2.3,0.9,0.6,1.7,37.61,0.35
Anthony Lamb,F,HOU,68,0.0,12.4,5.7,1.7,0.6,0.6,1.5,23.89,0.35
Kevin Love,C-F,CLE,80,1.0,14.2,7.7,2.6,0.7,0.1,1.8,29.94,0.35
Jaren Jackson Jr.,C-F,MEM,83,0.0,14.7,5.7,0.9,0.7,1.4,1.1,28.09,0.34
Bojan Bogdanovic,F,UTA,76,1.0,17.1,4.0,2.1,0.7,0.1,1.7,27.75,0.34
Facundo Campazzo,G,DEN,73,0.0,9.0,2.9,5.1,1.9,0.3,1.9,24.83,0.34
Wendell Carter Jr.,C-F,ORL,82,0.0,11.3,8.2,1.8,0.7,0.8,1.5,26.84,0.33
Damian Jones,C,SAC,72,0.0,8.6,7.0,1.2,0.6,1.4,1.2,23.6,0.33
Josh Jackson,F-G,DET,76,0.0,13.5,4.3,2.4,1.0,0.7,2.4,24.96,0.33
Sekou Doumbouya,F,DET,72,0.0,11.6,5.6,2.0,1.0,0.4,1.8,23.72,0.33
Cole Anthony,G,ORL,74,0.0,12.1,4.4,4.0,0.7,0.3,2.1,24.28,0.33
Aleksej Pokusevski,C,OKC,73,0.0,10.3,6.2,2.3,0.7,1.0,2.3,23.99,0.33
Joe Ingles,F-G,UTA,81,1.0,13.0,3.5,4.8,0.8,0.2,1.8,27.6,0.32
Aaron Gordon,F,DEN,80,0.0,12.2,5.5,3.3,0.6,0.6,2.1,25.25,0.32
Khem Birch,C,TOR,76,1.0,9.5,6.6,1.3,0.9,0.9,0.7,26.07,0.32
Raul Neto,G,WAS,75,0.0,11.2,3.5,3.3,1.5,0.1,1.2,23.95,0.32
Juan Toscano-Anderson,F,GSW,74,1.0,8.0,5.8,3.6,1.0,0.8,2.0,25.76,0.32
Jae'Sean Tate,F,HOU,78,0.0,10.9,5.2,2.4,1.2,0.5,1.3,24.54,0.31
Cameron Oliver,F,HOU,67,0.0,10.4,3.0,1.7,1.0,0.6,0.7,20.65,0.31
Moritz Wagner,C-F,ORL,76,0.0,10.6,5.6,1.8,1.0,0.6,1.6,23.22,0.31
Jahlil Okafor,C-F,DET,76,0.0,12.8,6.0,1.5,0.7,0.4,2.0,23.55,0.31
Rui Hachimura,F,WAS,79,0.0,14.3,5.4,1.5,0.8,0.2,1.3,24.73,0.31
Eric Bledsoe,G,NOP,77,1.0,11.8,3.5,3.6,0.8,0.3,1.6,25.1,0.3
R.J. Hampton,G,ORL,73,1.0,10.2,5.0,2.4,1.0,0.4,1.8,24.2,0.3
Saben Lee,G,DET,76,0.0,8.2,3.7,5.5,1.0,0.3,1.8,22.99,0.3
Brandon Clarke,F-G,MEM,81,0.0,10.3,5.4,1.6,1.0,0.9,0.7,24.18,0.3
Ish Smith,G,WAS,73,0.0,7.5,3.8,4.8,1.1,0.2,1.3,21.86,0.3
Armoni Brooks,G,HOU,67,0.0,11.6,5.1,1.6,0.4,0.2,1.6,20.32,0.3
Jordan Poole,G,GSW,77,0.0,14.8,2.3,2.5,0.9,0.2,1.4,23.21,0.3
Austin Rivers,G,DEN,75,0.0,12.2,3.0,3.0,1.1,0.1,1.3,22.6,0.3
Moses Brown,C,OKC,77,1.0,8.4,8.2,0.4,0.7,1.0,1.0,24.94,0.3
Davis Bertans,F,WAS,77,0.0,14.1,3.6,1.2,0.7,0.3,0.8,22.42,0.29
Dorian Finney-Smith,F,DAL,73,0.0,10.0,5.1,1.5,0.9,0.4,0.8,21.47,0.29
Royce O'Neale,F,UTA,75,0.0,7.5,6.5,2.4,0.9,0.4,1.1,21.7,0.29
Jaxson Hayes,C-F,NOP,77,1.0,9.7,6.6,0.9,0.5,0.9,1.1,24.07,0.29
Gary Trent Jr.,F-G,TOR,78,1.0,14.8,2.5,1.3,0.9,0.2,0.8,24.25,0.29
Dean Wade,C-F,CLE,74,1.0,8.8,5.2,1.5,0.8,0.7,0.7,23.09,0.28
Nicolas Batum,F-G,LAC,77,0.0,8.7,4.7,2.2,1.0,0.6,0.8,21.64,0.28
Danny Green,F-G,PHI,75,0.0,8.2,4.0,1.7,1.3,0.8,1.0,20.85,0.28
Ivica Zubac,C,LAC,79,0.0,8.6,7.4,1.1,0.3,1.1,1.2,22.13,0.28
Tim Hardaway Jr.,F-G,DAL,80,0.0,15.3,3.2,1.6,0.4,0.1,0.9,22.14,0.28
Theo Maledon,G,OKC,75,0.0,11.2,3.1,3.4,0.8,0.2,2.0,21.02,0.28
Josh Richardson,F-G,DAL,77,0.0,11.7,3.3,2.5,0.9,0.4,1.5,21.81,0.28
