PLAYER_NAME,POSITION,TEAM,RATING,GP,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Ivica Zubac,C,LAC,79,10,0.0,10.8,8.0,1.7,0.1,0.9,1.4,24.55,0.31
Seth Curry,G,PHI,76,9,0.0,13.67,3.89,2.44,0.78,0.0,0.78,23.56,0.31
Malachi Flynn,G,TOR,71,10,0.0,10.4,3.7,3.7,0.9,0.1,1.4,21.99,0.31
Brandon Clarke,F-G,MEM,81,8,0.0,9.38,6.88,1.0,1.0,1.0,0.25,24.88,0.31
Moses Brown,C,OKC,77,10,1.0,8.0,10.0,0.2,1.0,0.7,1.3,26.1,0.31
Rui Hachimura,F,WAS,79,8,0.0,15.62,4.5,1.25,0.5,0.38,0.75,24.78,0.31
Armoni Brooks,G,HOU,67,10,0.0,12.7,3.2,1.9,0.6,0.4,1.5,20.89,0.31
Josh Richardson,F-G,DAL,77,9,0.0,11.78,2.33,1.78,2.0,0.33,1.11,23.13,0.3
Reggie Jackson,G,LAC,77,9,0.0,13.11,3.11,3.0,0.89,0.11,1.33,23.01,0.3
Rajon Rondo,G,LAC,75,8,0.0,8.38,3.75,5.5,1.25,0.12,2.75,22.5,0.3
Killian Hayes,G,DET,73,9,0.0,7.67,3.78,6.89,1.11,0.22,4.33,22.2,0.3
Danny Green,F-G,PHI,75,9,0.0,8.89,4.22,1.56,1.56,0.56,0.67,21.96,0.29
Raul Neto,G,WAS,75,10,0.0,10.5,3.2,2.9,1.1,0.2,0.8,21.79,0.29
Dorian Finney-Smith,F,DAL,73,9,0.0,9.67,5.11,2.33,0.89,0.33,1.56,21.41,0.29
Sekou Doumbouya,F,DET,72,9,0.0,10.67,4.78,1.67,0.44,0.44,1.0,20.57,0.29
Marcus Morris Sr.,F,LAC,78,9,0.0,14.67,4.11,1.11,0.67,0.44,1.67,22.93,0.29
Dwight Howard,C-F,PHI,80,10,0.0,8.7,8.7,1.1,0.2,0.9,0.9,23.19,0.29
Maurice Harkless,F-G,SAC,72,10,0.0,7.9,3.6,1.8,1.3,0.8,0.9,20.32,0.28
Moritz Wagner,C-F,ORL,76,9,0.0,11.0,5.22,1.22,0.33,0.89,1.11,21.66,0.28
Royce O'Neale,F,UTA,75,10,0.0,7.2,6.0,2.8,1.1,0.1,1.3,20.9,0.28
Austin Rivers,G,DEN,75,10,0.0,9.9,2.2,2.8,1.7,0.1,1.1,21.04,0.28
Gabriel Deck,F,OKC,67,8,0.0,7.5,4.12,2.5,1.0,0.0,0.38,18.82,0.28
Paul Millsap,F,DEN,79,8,0.0,9.12,4.25,2.0,1.25,0.38,0.75,21.35,0.27
Ignas Brazdeikis,F,ORL,70,6,0.0,9.83,4.5,1.83,0.5,0.17,1.33,18.65,0.27
Damian Jones,C,SAC,72,10,0.0,6.7,4.6,1.7,0.5,1.3,0.8,19.37,0.27
Theo Maledon,G,OKC,75,9,0.0,11.33,2.33,3.33,0.67,0.44,2.44,20.02,0.27
