PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
D'Angelo Russell,G,MIN,83,17.0,2.0,11.0,2.0,0.0,4.0,37.9,0.46
Bismack Biyombo,C,CHA,75,6.0,9.0,0.0,1.0,5.0,0.0,34.8,0.46
Clint Capela,C,ATL,86,20.0,11.0,0.0,0.0,2.0,0.0,39.2,0.46
Bradley Beal,G,WAS,90,29.0,4.0,3.0,2.0,0.0,3.0,41.3,0.46
John Collins,C-F,ATL,85,13.0,10.0,1.0,4.0,1.0,3.0,38.5,0.45
Draymond Green,F,GSW,80,9.0,11.0,8.0,1.0,0.0,1.0,36.2,0.45
Kendrick Nunn,G,MIA,76,22.0,2.0,4.0,2.0,0.0,2.0,34.4,0.45
Jordan Poole,G,GSW,77,17.0,3.0,6.0,2.0,0.0,1.0,34.6,0.45
P.J. Washington,F,CHA,80,16.0,8.0,2.0,0.0,3.0,2.0,35.6,0.44
Bogdan Bogdanovic,G,ATL,79,15.0,6.0,5.0,1.0,1.0,1.0,34.7,0.44
Killian Hayes,G,DET,73,10.0,6.0,6.0,2.0,1.0,4.0,31.200000000000003,0.43
Tony Bradley,C-F,OKC,76,13.0,8.0,2.0,0.0,3.0,2.0,32.6,0.43
Dorian Finney-Smith,F,DAL,73,22.0,5.0,2.0,1.0,0.0,3.0,31.0,0.42
Kyle Anderson,F-G,MEM,81,21.0,4.0,2.0,2.0,0.0,1.0,33.8,0.42
LaMelo Ball,G,CHA,85,11.0,7.0,8.0,1.0,2.0,5.0,35.4,0.42
Kevin Love,C-F,CLE,80,25.0,6.0,3.0,0.0,0.0,3.0,33.7,0.42
Max Strus,F-G,MIA,73,17.0,4.0,2.0,2.0,0.0,0.0,30.8,0.42
De'Anthony Melton,G,MEM,77,7.0,6.0,3.0,2.0,3.0,1.0,32.7,0.42
Willie Cauley-Stein,C,DAL,77,6.0,12.0,0.0,2.0,2.0,1.0,31.4,0.41
Kenyon Martin Jr.,F,HOU,75,16.0,9.0,0.0,0.0,1.0,0.0,29.799999999999997,0.4
Ja Morant,G,MEM,85,22.0,3.0,7.0,0.0,1.0,6.0,33.1,0.39
Rudy Gobert,C,UTA,88,13.0,16.0,0.0,1.0,1.0,4.0,34.2,0.39
Kent Bazemore,F-G,GSW,76,6.0,9.0,3.0,2.0,1.0,1.0,29.299999999999997,0.39
Willy Hernangomez,C-F,NOP,76,12.0,12.0,0.0,1.0,0.0,0.0,29.4,0.39
Jarred Vanderbilt,F,MIN,75,9.0,8.0,1.0,1.0,2.0,0.0,29.1,0.39
Malachi Flynn,G,TOR,71,10.0,5.0,6.0,1.0,0.0,1.0,27.0,0.38
Trevor Ariza,F,MIA,73,18.0,2.0,2.0,1.0,1.0,2.0,27.4,0.38
Kelly Olynyk,C-F,HOU,78,8.0,9.0,3.0,3.0,0.0,3.0,29.299999999999997,0.38
Paul George,F,LAC,90,20.0,7.0,2.0,1.0,0.0,0.0,34.4,0.38
Naz Reid,C-F,MIN,78,17.0,5.0,0.0,1.0,1.0,0.0,29.0,0.37
Gabriel Deck,F,OKC,67,8.0,10.0,2.0,1.0,0.0,1.0,25.0,0.37
Reggie Jackson,G,LAC,77,15.0,3.0,1.0,3.0,0.0,1.0,28.1,0.36
Joe Ingles,F-G,UTA,81,15.0,3.0,9.0,0.0,0.0,4.0,28.1,0.35
Juancho Hernangomez,F,MIN,75,14.0,3.0,2.0,1.0,1.0,0.0,26.6,0.35
Jae'Sean Tate,F,HOU,78,14.0,4.0,3.0,3.0,0.0,5.0,27.299999999999997,0.35
Josh Hall,F,OKC,65,7.0,4.0,4.0,1.0,1.0,1.0,22.8,0.35
DeMarcus Cousins,C,LAC,78,16.0,3.0,1.0,1.0,1.0,0.0,27.1,0.35
