PLAYER_NAME,POSITION,TEAM,RATING,GP,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Isaiah Stewart,C-F,DET,78,10,1.0,10.7,8.5,0.5,0.9,2.4,1.3,32.25,0.39
Jakob Poeltl,C,SAS,78,9,1.0,9.89,7.22,2.44,0.89,2.33,1.33,32.56,0.39
Jordan Clarkson,G,UTA,82,10,0.0,18.9,4.4,3.9,1.1,0.1,1.7,31.93,0.39
Kent Bazemore,F-G,GSW,76,7,1.0,9.14,6.86,1.86,2.0,1.0,1.29,29.87,0.37
Saddiq Bey,F,DET,77,10,0.0,14.5,6.6,1.9,0.9,0.4,0.8,28.37,0.37
Kenyon Martin Jr.,F,HOU,75,10,0.0,13.3,5.4,1.5,0.8,1.1,0.9,26.83,0.36
T.J. McConnell,G,IND,78,10,0.0,9.0,3.3,6.7,2.3,0.2,2.1,28.41,0.36
Ben Simmons,F-G,PHI,86,7,0.0,10.86,5.29,5.43,1.86,0.43,1.14,31.06,0.36
Jeff Green,F,BKN,76,10,0.0,13.2,5.1,2.4,0.6,0.6,0.4,26.12,0.34
Kyle Anderson,F-G,MEM,81,10,0.0,12.8,5.0,2.6,1.2,0.8,1.2,27.5,0.34
Raul Neto,G,WAS,75,10,0.0,12.4,3.2,3.2,1.4,0.1,1.0,24.54,0.33
Tobias Harris,F,PHI,87,9,0.0,14.67,4.89,3.56,0.89,0.56,1.44,28.76,0.33
Joe Ingles,F-G,UTA,81,10,1.0,13.2,3.5,6.4,0.4,0.2,2.1,28.7,0.33
Dillon Brooks,F-G,MEM,76,10,0.0,17.1,2.5,1.4,0.9,0.3,1.8,24.0,0.32
Rui Hachimura,F,WAS,79,5,0.0,16.2,4.2,1.2,0.6,0.4,0.8,25.24,0.32
Blake Griffin,F,BKN,78,10,0.0,11.7,6.0,2.3,0.6,0.7,1.4,24.85,0.32
Jaren Jackson Jr.,C-F,MEM,83,7,0.0,14.29,5.43,0.71,0.71,1.29,1.0,26.87,0.32
Norman Powell,"['G', 'G']",POR,82,9,0.0,16.33,2.78,2.22,1.22,0.33,1.11,26.56,0.32
Daniel Gafford,C-F,WAS,78,10,0.0,9.6,6.1,0.6,0.7,2.0,0.7,25.22,0.32
Robert Covington,F,POR,77,10,1.0,7.4,7.2,1.9,0.9,1.1,0.4,26.49,0.32
Juan Toscano-Anderson,F,GSW,74,8,1.0,7.12,5.75,4.25,1.0,0.88,2.0,26.02,0.32
Gary Trent Jr.,F-G,TOR,78,4,1.0,14.25,3.25,0.5,2.0,0.25,0.5,27.15,0.32
Frank Jackson,G,DET,72,10,0.0,15.3,3.2,1.7,0.5,0.1,0.9,22.59,0.31
Seth Curry,G,PHI,76,9,0.0,14.33,3.56,2.11,0.78,0.0,0.56,23.54,0.31
Theo Maledon,G,OKC,75,10,0.0,12.2,2.6,4.6,0.7,0.5,2.7,23.12,0.31
Dwight Howard,C-F,PHI,80,10,0.0,8.3,8.9,1.4,0.4,0.8,0.9,23.78,0.3
Keldon Johnson,F-G,SAS,80,10,0.0,12.9,5.6,1.8,0.8,0.0,1.0,23.72,0.3
Isaiah Roby,F,OKC,76,9,0.0,9.44,6.11,1.78,1.33,0.33,1.89,22.56,0.3
Ty Jerome,F-G,OKC,76,9,0.0,12.78,2.56,3.67,0.67,0.22,1.44,22.57,0.3
Royce O'Neale,F,UTA,75,10,0.0,7.0,7.1,2.5,1.2,0.3,1.1,22.67,0.3
Gabriel Deck,F,OKC,67,5,0.0,8.6,4.6,2.8,0.8,0.0,0.4,20.32,0.3
Kenrich Williams,F-G,OKC,76,7,0.0,10.71,4.43,2.43,1.14,0.43,2.14,22.24,0.29
Danny Green,F-G,PHI,75,9,0.0,8.33,4.22,1.78,1.44,0.67,0.67,21.73,0.29
DeAndre Jordan,C,BKN,79,7,0.0,6.86,9.57,1.43,0.43,0.86,1.71,22.63,0.29
Killian Hayes,G,DET,73,8,0.0,6.12,2.88,6.88,1.5,0.38,4.5,21.01,0.29
Joe Harris,F-G,BKN,79,10,0.0,13.6,3.4,1.7,0.6,0.4,1.3,21.93,0.28
Goga Bitadze,C-F,IND,73,3,0.0,4.67,5.33,1.0,0.0,2.67,0.0,20.57,0.28
Paul Millsap,F,DEN,79,8,0.0,9.25,4.5,2.0,0.88,0.62,0.5,21.65,0.27
Moses Brown,C,OKC,77,10,1.0,6.6,8.9,0.3,1.1,0.4,1.1,23.13,0.27
Landry Shamet,G,BKN,71,10,0.0,9.8,2.3,2.8,0.6,0.4,0.9,18.86,0.27
Enes Kanter,C,POR,81,10,1.0,8.9,8.0,0.8,0.4,0.4,0.5,23.6,0.27
Sekou Doumbouya,F,DET,72,7,0.0,10.0,4.86,2.0,0.29,0.14,0.71,19.4,0.27
Jordan Poole,G,GSW,77,10,0.0,11.3,2.6,2.0,0.7,0.4,0.8,19.92,0.26
