PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Luke Kornet,C-F,BOS,73,3.0,3.0,3.0,0.0,4.0,0.0,23.1,0.32
Pat Connaughton,F-G,MIL,74,14.0,8.0,0.0,0.0,0.0,0.0,23.6,0.32
Bobby Portis,F,MIL,81,11.0,7.0,2.0,1.0,0.0,0.0,25.4,0.31
Mikal Bridges,F,PHX,83,13.0,3.0,2.0,2.0,1.0,3.0,25.6,0.31
Jayson Tatum,F-G,BOS,90,14.0,5.0,5.0,0.0,0.0,0.0,27.5,0.31
Jevon Carter,G,PHX,72,13.0,3.0,2.0,1.0,0.0,0.0,22.6,0.31
Ben McLemore,G,LAL,72,17.0,3.0,2.0,0.0,0.0,1.0,22.6,0.31
Damion Lee,F-G,GSW,73,11.0,5.0,1.0,1.0,0.0,0.0,21.5,0.29
Jae Crowder,F,PHX,77,5.0,7.0,2.0,1.0,1.0,0.0,22.4,0.29
Kevon Looney,F,GSW,77,8.0,10.0,2.0,0.0,0.0,1.0,22.0,0.29
Harrison Barnes,F,SAC,80,14.0,2.0,3.0,1.0,0.0,1.0,22.9,0.29
Trae Young,G,ATL,87,15.0,2.0,9.0,0.0,0.0,6.0,24.9,0.29
Taurean Prince,F,CLE,73,12.0,2.0,1.0,2.0,0.0,1.0,20.9,0.29
Dennis Schroder,G,LAL,77,8.0,1.0,8.0,0.0,0.0,0.0,21.2,0.28
Jeff Teague,G,MIL,73,11.0,2.0,5.0,0.0,0.0,1.0,19.9,0.27
Kemba Walker,G,BOS,85,12.0,2.0,7.0,0.0,0.0,2.0,22.9,0.27
Kyle Kuzma,F,LAL,77,13.0,2.0,1.0,1.0,0.0,0.0,19.9,0.26
Maurice Harkless,F-G,SAC,72,3.0,3.0,2.0,1.0,2.0,0.0,18.6,0.26
Isaac Okoro,F-G,CLE,73,6.0,1.0,2.0,3.0,0.0,1.0,18.2,0.25
Kentavious Caldwell-Pope,G,LAL,75,2.0,3.0,2.0,3.0,0.0,0.0,17.6,0.23
Tyrese Haliburton,G,SAC,82,12.0,1.0,1.0,2.0,0.0,3.0,17.7,0.22
Alfonzo McKinnie,F,LAL,71,10.0,2.0,0.0,1.0,0.0,0.0,15.4,0.22
Kevin Love,C-F,CLE,80,5.0,6.0,2.0,1.0,0.0,1.0,17.2,0.22
Dario Saric,C-F,PHX,79,8.0,4.0,1.0,1.0,0.0,1.0,16.3,0.21
Cameron Payne,G,PHX,77,8.0,1.0,4.0,1.0,0.0,2.0,16.2,0.21
Bryn Forbes,G,MIL,73,9.0,1.0,1.0,1.0,0.0,0.0,14.7,0.2
Larry Nance Jr.,C-F,CLE,77,3.0,5.0,1.0,2.0,0.0,2.0,14.5,0.19
P.J. Tucker,F,MIL,74,8.0,3.0,1.0,0.0,0.0,0.0,13.1,0.18
Onyeka Okongwu,C-F,ATL,75,8.0,2.0,0.0,0.0,1.0,0.0,13.4,0.18
Alex Caruso,G,LAL,73,6.0,2.0,2.0,1.0,0.0,2.0,12.4,0.17
Torrey Craig,F,PHX,75,7.0,2.0,1.0,0.0,1.0,1.0,12.9,0.17
Kent Bazemore,F-G,GSW,76,5.0,4.0,3.0,0.0,0.0,2.0,12.3,0.16
Grant Williams,F,BOS,71,4.0,5.0,0.0,1.0,0.0,2.0,11.0,0.15
Cameron Johnson,F,PHX,78,6.0,2.0,3.0,0.0,0.0,1.0,11.9,0.15
Wesley Matthews,F-G,LAL,73,3.0,1.0,0.0,2.0,0.0,0.0,10.2,0.14
Dean Wade,C-F,CLE,74,3.0,0.0,1.0,0.0,2.0,0.0,10.5,0.14
Kostas Antetokounmpo,F,LAL,69,2.0,4.0,0.0,0.0,1.0,1.0,8.8,0.13
Lou Williams,G,ATL,80,6.0,0.0,1.0,1.0,0.0,1.0,9.5,0.12
Romeo Langford,F-G,BOS,70,2.0,3.0,2.0,0.0,0.0,0.0,8.6,0.12
Matthew Dellavedova,G,CLE,70,2.0,1.0,3.0,0.0,0.0,0.0,7.7,0.11
Chimezie Metu,C-F,SAC,73,4.0,1.0,0.0,0.0,1.0,1.0,7.199999999999999,0.1
