PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Frank Jackson,G,DET,72,14.0,3.0,4.0,1.0,0.0,0.0,26.6,0.37
Brandon Ingram,F,NOP,85,13.0,3.0,5.0,2.0,0.0,0.0,30.1,0.35
Trevor Ariza,F,MIA,73,18.0,4.0,1.0,1.0,0.0,2.0,25.3,0.35
Terry Rozier,G,CHA,82,18.0,2.0,6.0,0.0,0.0,1.0,28.4,0.35
Jaylen Hoard,F,OKC,69,9.0,7.0,2.0,0.0,1.0,0.0,23.4,0.34
Naji Marshall,F,NOP,68,10.0,7.0,2.0,1.0,0.0,1.0,23.4,0.34
Terence Davis,G,SAC,74,18.0,5.0,3.0,0.0,0.0,3.0,25.5,0.34
Ivica Zubac,C,LAC,79,8.0,8.0,3.0,0.0,2.0,2.0,26.1,0.33
Maurice Harkless,F-G,SAC,72,11.0,4.0,1.0,0.0,2.0,0.0,23.3,0.32
Richaun Holmes,C-F,SAC,82,13.0,7.0,3.0,0.0,1.0,3.0,25.9,0.32
Jaxson Hayes,C-F,NOP,77,8.0,9.0,0.0,1.0,1.0,0.0,24.799999999999997,0.32
Eric Bledsoe,G,NOP,77,14.0,5.0,4.0,0.0,0.0,1.0,25.0,0.32
Dorian Finney-Smith,F,DAL,73,12.0,4.0,3.0,0.0,1.0,2.0,22.3,0.31
Cody Zeller,C-F,CHA,79,11.0,8.0,1.0,0.0,1.0,1.0,24.1,0.31
Josh Green,G,DAL,72,4.0,4.0,3.0,3.0,0.0,1.0,21.3,0.3
Kevin Love,C-F,CLE,80,7.0,11.0,4.0,0.0,0.0,2.0,24.2,0.3
Marvin Bagley III,F,SAC,80,13.0,7.0,1.0,0.0,1.0,2.0,23.9,0.3
Dewayne Dedmon,C,MIA,72,6.0,6.0,3.0,1.0,0.0,0.0,20.7,0.29
Saddiq Bey,F,DET,77,7.0,9.0,3.0,0.0,0.0,0.0,22.299999999999997,0.29
Khem Birch,C,TOR,76,13.0,8.0,0.0,0.0,0.0,1.0,21.6,0.28
Kendrick Nunn,G,MIA,76,14.0,1.0,3.0,1.0,0.0,2.0,20.7,0.27
Josh Hall,F,OKC,65,7.0,7.0,0.0,1.0,0.0,1.0,17.4,0.27
Juan Toscano-Anderson,F,GSW,74,3.0,6.0,4.0,1.0,1.0,2.0,20.2,0.27
Yuta Watanabe,F-G,TOR,72,6.0,6.0,1.0,2.0,0.0,1.0,19.7,0.27
Jalen Brunson,G,DAL,81,19.0,1.0,2.0,0.0,0.0,1.0,22.2,0.27
Killian Hayes,G,DET,73,4.0,5.0,7.0,1.0,1.0,7.0,19.5,0.27
Isaiah Roby,F,OKC,76,6.0,5.0,2.0,1.0,1.0,1.0,20.0,0.26
James Johnson,F,NOP,78,6.0,5.0,2.0,1.0,1.0,1.0,20.0,0.26
Kevon Looney,F,GSW,77,8.0,6.0,0.0,0.0,2.0,1.0,20.2,0.26
Luguentz Dort,G,OKC,77,10.0,4.0,4.0,0.0,0.0,1.0,19.8,0.26
