PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
OG Anunoby,F,TOR,78,21.0,3.0,2.0,2.0,1.0,0.0,36.6,0.47
Kevin Porter Jr.,F-G,HOU,75,12.0,5.0,8.0,3.0,0.0,4.0,35.0,0.47
Luka Doncic,F-G,DAL,93,26.0,8.0,7.0,1.0,0.0,5.0,44.1,0.47
Christian Wood,F,HOU,85,19.0,10.0,3.0,2.0,0.0,2.0,39.5,0.46
Cameron Payne,G,PHX,77,9.0,6.0,8.0,1.0,2.0,2.0,35.2,0.46
Rudy Gobert,C,UTA,88,19.0,13.0,1.0,0.0,2.0,2.0,40.1,0.46
Aleksej Pokusevski,C,OKC,71,20.0,5.0,4.0,1.0,0.0,2.0,33.0,0.46
Chris Boucher,C-F,TOR,80,10.0,6.0,2.0,4.0,2.0,2.0,36.2,0.45
James Johnson,F,NOP,77,16.0,4.0,6.0,2.0,1.0,4.0,34.8,0.45
Terry Rozier,G,CHA,82,15.0,6.0,3.0,2.0,1.0,0.0,35.7,0.44
CJ McCollum,G,POR,88,18.0,2.0,7.0,3.0,0.0,2.0,37.9,0.43
Marcus Smart,G,BOS,80,6.0,4.0,10.0,3.0,1.0,3.0,34.8,0.43
Julius Randle,C-F,NYK,87,9.0,8.0,11.0,1.0,1.0,4.0,37.1,0.43
De'Anthony Melton,G,MEM,77,14.0,4.0,3.0,3.0,0.0,0.0,32.3,0.42
Talen Horton-Tucker,G,LAL,75,15.0,2.0,1.0,4.0,0.0,0.0,30.9,0.41
Kyle Anderson,F-G,MEM,81,7.0,8.0,7.0,1.0,1.0,0.0,33.1,0.41
Kentavious Caldwell-Pope,G,LAL,75,13.0,10.0,3.0,0.0,1.0,2.0,30.5,0.41
Bojan Bogdanovic,F,UTA,78,18.0,8.0,1.0,1.0,0.0,0.0,32.1,0.41
Nikola Vucevic,C,CHI,87,16.0,8.0,4.0,0.0,1.0,0.0,34.6,0.4
Donovan Mitchell,G,UTA,88,26.0,3.0,5.0,0.0,0.0,2.0,35.1,0.4
Jayson Tatum,F-G,BOS,90,26.0,9.0,0.0,0.0,1.0,4.0,35.8,0.4
Naz Reid,C-F,MIN,78,18.0,5.0,1.0,0.0,2.0,0.0,31.5,0.4
Jonas Valanciunas,C,MEM,82,19.0,11.0,0.0,0.0,0.0,0.0,32.2,0.39
Onyeka Okongwu,C-F,ATL,75,11.0,9.0,0.0,2.0,1.0,2.0,28.799999999999997,0.38
Kira Lewis Jr.,G,NOP,72,21.0,2.0,2.0,0.0,1.0,2.0,27.4,0.38
Jalen Brunson,G,DAL,80,15.0,7.0,5.0,0.0,0.0,1.0,29.9,0.37
Caris LeVert,G,IND,83,16.0,4.0,5.0,2.0,0.0,4.0,30.299999999999997,0.37
De'Aaron Fox,G,SAC,86,12.0,1.0,5.0,3.0,1.0,2.0,30.700000000000003,0.36
Markieff Morris,F,LAL,74,14.0,8.0,2.0,0.0,0.0,0.0,26.6,0.36
Buddy Hield,G,SAC,77,7.0,6.0,3.0,3.0,0.0,0.0,27.7,0.36
Gordon Hayward,F,CHA,85,13.0,8.0,6.0,0.0,0.0,1.0,30.6,0.36
Alec Burks,G,NYK,77,20.0,1.0,1.0,2.0,0.0,1.0,27.7,0.36
Kevin Huerter,F-G,ATL,76,24.0,1.0,3.0,0.0,0.0,2.0,27.7,0.36
Zach LaVine,F-G,CHI,88,23.0,5.0,3.0,0.0,0.0,2.0,31.5,0.36
Brad Wanamaker,G,CHA,72,13.0,3.0,4.0,2.0,0.0,3.0,25.6,0.36
Naji Marshall,F,NOP,68,9.0,5.0,1.0,3.0,0.0,1.0,24.5,0.36
Avery Bradley,G,HOU,76,15.0,6.0,3.0,0.0,0.0,0.0,26.7,0.35
Tomas Satoransky,F-G,CHI,75,10.0,6.0,4.0,1.0,0.0,0.0,26.2,0.35
Cameron Johnson,F,PHX,78,17.0,2.0,1.0,1.0,1.0,0.0,26.9,0.34
Nickeil Alexander-Walker,G,NOP,76,12.0,3.0,3.0,1.0,2.0,3.0,26.1,0.34
Robert Covington,F,POR,77,18.0,7.0,0.0,0.0,0.0,0.0,26.4,0.34
Denzel Valentine,G,CHI,74,12.0,4.0,4.0,1.0,0.0,1.0,24.8,0.34
T.J. McConnell,G,IND,78,12.0,1.0,7.0,0.0,2.0,3.0,26.7,0.34
Justin Holiday,F-G,IND,75,9.0,6.0,1.0,2.0,1.0,2.0,24.7,0.33
Cody Zeller,C-F,CHA,79,17.0,4.0,1.0,1.0,0.0,0.0,26.3,0.33
Mike Conley,G,UTA,85,13.0,2.0,5.0,1.0,1.0,1.0,27.9,0.33
Tyus Jones,G,MEM,75,11.0,3.0,5.0,1.0,0.0,0.0,25.1,0.33
Maxi Kleber,F,DAL,75,7.0,7.0,2.0,2.0,0.0,0.0,24.4,0.33
