PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Royce O'Neale,F,UTA,75,13.0,9.0,5.0,0.0,2.0,2.0,35.3,0.47
Matisse Thybulle,F-G,PHI,74,13.0,7.0,1.0,3.0,1.0,0.0,34.9,0.47
Malcolm Brogdon,G,IND,84,18.0,6.0,5.0,1.0,2.0,2.0,39.7,0.47
DeMar DeRozan,F-G,SAS,87,18.0,8.0,6.0,0.0,1.0,0.0,39.6,0.46
Grayson Allen,G,MEM,77,24.0,3.0,1.0,3.0,0.0,3.0,35.1,0.46
Jayson Tatum,F-G,BOS,89,14.0,13.0,10.0,0.0,0.0,4.0,40.6,0.46
Duncan Robinson,F,MIA,75,19.0,5.0,4.0,1.0,0.0,0.0,34.0,0.45
Goga Bitadze,C-F,IND,73,7.0,9.0,0.0,0.0,5.0,0.0,32.8,0.45
Isaiah Hartenstein,C-F,CLE,76,13.0,6.0,4.0,1.0,3.0,4.0,34.2,0.45
Andrew Wiggins,F-G,GSW,80,16.0,10.0,2.0,0.0,2.0,2.0,35.0,0.44
Frank Jackson,G,DET,72,20.0,4.0,2.0,0.0,1.0,0.0,30.8,0.43
Rudy Gobert,C,UTA,88,14.0,10.0,2.0,1.0,2.0,0.0,38.0,0.43
Saddiq Bey,F,DET,77,20.0,5.0,1.0,2.0,0.0,1.0,32.5,0.42
Jakob Poeltl,C,SAS,78,16.0,7.0,1.0,2.0,1.0,2.0,32.9,0.42
Josh Jackson,F-G,DET,76,16.0,5.0,4.0,1.0,1.0,2.0,32.0,0.42
Danny Green,F-G,PHI,75,12.0,7.0,2.0,3.0,0.0,1.0,31.4,0.42
Dewayne Dedmon,C,MIA,72,12.0,6.0,1.0,1.0,2.0,1.0,28.7,0.4
Joe Ingles,F-G,UTA,81,21.0,4.0,5.0,0.0,0.0,2.0,31.299999999999997,0.39
Kevin Love,C-F,CLE,80,15.0,8.0,4.0,0.0,0.0,0.0,30.6,0.38
Bojan Bogdanovic,F,UTA,76,19.0,3.0,4.0,1.0,0.0,3.0,28.6,0.38
Kyle Anderson,F-G,MEM,81,11.0,6.0,6.0,1.0,0.0,0.0,30.2,0.37
Edmond Sumner,G,IND,73,7.0,5.0,6.0,2.0,0.0,1.0,27.0,0.37
Killian Hayes,G,DET,73,12.0,3.0,9.0,1.0,0.0,5.0,27.1,0.37
Michael Porter Jr.,F,DEN,84,21.0,7.0,1.0,0.0,1.0,3.0,30.9,0.37
Mike Conley,G,UTA,84,14.0,2.0,10.0,1.0,0.0,3.0,31.4,0.37
Garrett Temple,F-G,CHI,73,13.0,4.0,4.0,0.0,2.0,3.0,26.8,0.37
Theo Maledon,G,OKC,75,14.0,7.0,5.0,0.0,0.0,3.0,26.9,0.36
Davis Bertans,F,WAS,77,21.0,3.0,2.0,0.0,0.0,0.0,27.6,0.36
Draymond Green,F,GSW,80,8.0,6.0,6.0,2.0,0.0,1.0,29.2,0.36
Dejounte Murray,G,SAS,82,11.0,7.0,7.0,0.0,0.0,0.0,29.9,0.36
Oshae Brissett,F-G,IND,67,13.0,6.0,0.0,1.0,0.0,0.0,23.2,0.35
Kenrich Williams,F-G,OKC,76,15.0,7.0,3.0,0.0,0.0,2.0,25.9,0.34
Mikal Bridges,F,PHX,83,21.0,1.0,2.0,0.0,1.0,0.0,28.2,0.34
Jaylen Brown,F-G,BOS,88,23.0,4.0,1.0,1.0,0.0,2.0,30.299999999999997,0.34
Jordan Clarkson,G,UTA,82,22.0,3.0,1.0,1.0,0.0,2.0,28.1,0.34
Andre Drummond,C,LAL,83,8.0,8.0,4.0,2.0,0.0,2.0,27.6,0.33
John Wall,G,HOU,82,14.0,4.0,6.0,1.0,0.0,4.0,26.8,0.33
Patrick Williams,F,CHI,76,6.0,6.0,3.0,1.0,2.0,2.0,24.7,0.32
Kyle Kuzma,F,LAL,77,17.0,2.0,3.0,1.0,0.0,2.0,24.9,0.32
Paul Millsap,F,DEN,79,12.0,5.0,2.0,1.0,1.0,2.0,25.0,0.32
Seth Curry,G,PHI,76,15.0,0.0,5.0,1.0,0.0,1.0,24.5,0.32
PJ Dozier,F-G,DEN,73,10.0,5.0,5.0,0.0,1.0,3.0,23.5,0.32
Ty Jerome,F-G,OKC,76,11.0,5.0,3.0,1.0,0.0,1.0,23.5,0.31
