PLAYER_NAME,POSITION,TEAM,RATING,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Terry Rozier,G,CHA,82,2.0,21.6,4.3,4.3,1.3,0.4,2.0,40.31,0.44
Anthony Edwards,G,MIN,81,3.0,21.4,5.2,3.2,1.4,0.5,2.6,41.54,0.44
Ben Simmons,F-G,PHI,86,0.0,14.6,7.2,7.4,1.7,0.6,3.0,38.24,0.44
Caris LeVert,G,IND,83,5.0,20.3,4.5,4.7,1.5,0.5,2.1,46.65,0.44
Kemba Walker,G,BOS,83,0.0,20.9,4.3,5.5,1.2,0.3,2.3,36.51,0.44
Michael Porter Jr.,F,DEN,84,2.0,20.6,8.4,1.2,0.7,1.1,1.3,40.58,0.44
Chris Paul,G,PHX,88,2.0,16.4,4.7,8.5,1.5,0.2,2.2,41.69,0.43
Tobias Harris,F,PHI,87,0.0,20.3,7.2,3.4,1.0,0.8,2.0,37.44,0.43
Draymond Green,F,GSW,80,2.0,7.6,6.7,8.8,1.8,0.8,3.1,37.54,0.42
Khris Middleton,F,MIL,85,1.0,19.7,5.6,5.2,1.1,0.2,2.5,37.62,0.42
Isaiah Stewart,C-F,DET,78,1.0,11.7,10.2,1.3,0.9,1.9,1.4,34.89,0.42
Cole Anthony,G,ORL,74,0.0,14.9,5.3,5.1,0.9,0.5,2.4,30.71,0.42
Andrew Wiggins,F-G,GSW,80,1.0,19.2,4.9,2.7,1.0,1.0,2.0,35.13,0.41
Jrue Holiday,G,MIL,87,3.0,17.7,4.4,5.7,1.7,0.5,2.2,41.93,0.41
Devin Booker,G,PHX,89,3.0,24.5,4.2,4.3,0.8,0.3,3.1,42.19,0.41
Jalen Harris,G,TOR,68,0.0,14.0,4.5,3.0,1.5,0.3,1.5,27.8,0.41
Malachi Flynn,G,TOR,71,0.0,12.7,4.0,5.3,1.5,0.2,1.9,28.65,0.4
Jonas Valanciunas,C,MEM,83,4.0,15.8,11.1,1.6,0.5,0.7,1.6,41.52,0.4
Oshae Brissett,F-G,IND,67,3.0,11.9,6.6,0.8,0.7,1.4,0.6,32.72,0.4
RJ Barrett,F-G,NYK,80,1.0,18.6,6.5,3.1,0.8,0.2,2.2,33.85,0.4
Marcus Smart,G,BOS,80,0.0,14.9,3.7,6.1,1.5,0.4,2.1,32.09,0.4
Ja Morant,G,MEM,85,2.0,18.5,3.8,6.9,0.8,0.2,3.0,37.41,0.39
Derrick Rose,G,NYK,81,0.0,17.4,3.0,5.1,1.3,0.4,2.0,31.75,0.39
Andre Drummond,C,LAL,83,0.0,13.5,10.0,1.8,1.2,1.0,2.2,32.6,0.39
Deandre Ayton,C,PHX,84,0.0,14.6,10.6,1.4,0.6,1.1,1.6,32.92,0.39
Saddiq Bey,F,DET,77,0.0,17.3,5.8,1.9,1.1,0.3,1.2,30.11,0.39
Kent Bazemore,F-G,GSW,76,1.0,11.9,5.9,3.2,1.8,0.7,2.0,31.28,0.39
Evan Fournier,F-G,BOS,81,0.0,19.3,3.2,3.7,1.5,0.3,2.1,31.99,0.39
Dillon Brooks,F-G,MEM,76,0.0,17.7,3.3,2.4,1.2,0.3,1.9,27.86,0.37
Kyle Anderson,F-G,MEM,81,0.0,12.7,5.8,3.3,1.3,0.8,1.3,29.61,0.37
Jaren Jackson Jr.,C-F,MEM,83,0.0,15.6,6.3,1.1,0.2,1.7,1.2,29.31,0.35
Aleksej Pokusevski,C,OKC,73,0.0,10.7,6.6,2.4,0.7,1.1,2.3,25.32,0.35
Khem Birch,C,TOR,76,1.0,8.7,7.7,1.6,1.2,1.2,0.7,28.84,0.35
R.J. Hampton,G,ORL,73,1.0,12.0,5.9,2.6,0.9,0.5,1.9,27.28,0.35
Darius Bazley,F-G,OKC,76,0.0,13.5,7.3,1.7,0.7,0.6,2.1,26.61,0.35
Coby White,G,CHI,76,0.0,15.1,3.9,4.4,0.5,0.2,2.3,26.18,0.34
Killian Hayes,G,DET,73,0.0,8.5,3.4,6.3,1.6,0.5,3.5,24.83,0.34
Nerlens Noel,C-F,NYK,78,0.0,6.5,7.7,1.2,1.2,2.3,1.4,26.64,0.34
Reggie Jackson,G,LAC,77,0.0,13.8,3.8,4.2,0.8,0.2,1.7,25.96,0.34
Facundo Campazzo,G,DEN,73,0.0,9.0,2.7,4.8,1.7,0.3,1.7,23.74,0.33
Yuta Watanabe,F-G,TOR,72,0.0,9.2,6.3,1.7,1.0,0.7,0.9,23.51,0.33
Stanley Johnson,F-G,TOR,72,0.0,7.6,5.1,3.3,1.7,0.6,1.9,23.67,0.33
Moritz Wagner,C-F,ORL,76,0.0,11.0,5.7,2.0,1.1,0.7,1.8,24.44,0.32
Brook Lopez,C,MIL,79,0.0,11.9,5.3,0.9,0.6,1.7,0.9,25.61,0.32
Cody Zeller,C-F,CHA,79,0.0,10.5,7.6,2.0,0.8,0.5,1.3,25.22,0.32
Marvin Bagley III,F,SAC,80,0.0,13.8,7.2,1.0,0.5,0.5,1.4,25.54,0.32
Dorian Finney-Smith,F,DAL,73,0.0,10.5,5.7,1.6,1.0,0.4,0.8,23.14,0.32
Tristan Thompson,C-F,BOS,78,0.0,9.5,9.5,1.5,0.5,0.7,1.4,25.35,0.32
Saben Lee,G,DET,76,0.0,8.2,3.2,5.5,1.3,0.4,1.9,23.49,0.31
Donte DiVincenzo,G,MIL,77,0.0,10.1,5.3,3.0,1.1,0.3,1.4,23.76,0.31
Moses Brown,C,OKC,77,1.0,9.1,8.7,0.3,0.7,1.1,1.2,26.19,0.31
