PLAYER_NAME,POSITION,TEAM,RATING,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Reggie Jackson,G,LAC,77,0.0,13.3,3.4,3.7,0.7,0.2,1.6,24.03,0.31
Darius Bazley,F-G,OKC,76,0.0,11.6,6.9,1.4,0.5,0.6,1.8,23.48,0.31
Montrezl Harrell,C-F,LAL,83,0.0,12.8,6.4,1.0,0.7,0.8,1.0,25.48,0.31
Chris Boucher,C-F,TOR,80,1.0,11.5,5.6,0.9,0.5,1.5,0.7,26.87,0.31
Tyler Herro,G,MIA,79,1.0,13.6,4.8,2.9,0.7,0.3,1.9,26.81,0.31
Lou Williams,G,ATL,80,0.0,13.9,2.9,4.0,1.1,0.1,1.9,25.08,0.31
Mikal Bridges,F,PHX,83,1.0,12.4,4.3,2.1,1.0,0.8,0.9,27.21,0.3
Cody Zeller,C-F,CHA,79,0.0,9.4,7.1,2.0,0.9,0.4,1.0,23.82,0.3
Luguentz Dort,G,OKC,77,0.0,13.5,3.9,1.7,1.0,0.4,1.5,23.43,0.3
Justin Holiday,F-G,IND,75,0.0,11.0,3.3,1.5,1.3,0.4,0.8,21.51,0.29
Royce O'Neale,F,UTA,75,0.0,7.7,6.3,2.3,0.8,0.5,1.2,21.41,0.29
Goran Dragic,G,MIA,78,0.0,12.6,3.1,4.2,0.5,0.2,2.3,22.42,0.29
Jae Crowder,F,PHX,77,0.0,10.3,4.7,1.8,0.8,0.4,0.9,21.34,0.28
Joe Ingles,F-G,UTA,81,0.0,11.3,3.2,3.9,0.8,0.2,1.5,22.49,0.28
Tony Bradley,C-F,OKC,76,0.0,8.5,6.8,1.1,0.4,0.9,0.8,21.41,0.28
Enes Kanter,C,POR,81,1.0,9.4,8.3,0.8,0.4,0.7,0.9,24.96,0.28
Ty Jerome,F-G,OKC,76,0.0,9.4,3.0,3.4,0.7,0.1,1.0,19.5,0.26
Carmelo Anthony,F,POR,79,0.0,12.2,3.0,1.4,0.7,0.5,1.0,20.5,0.26
Duncan Robinson,F,MIA,75,0.0,11.7,3.1,1.5,0.5,0.2,1.0,18.77,0.25
Talen Horton-Tucker,G,LAL,75,0.0,8.9,3.2,2.5,0.9,0.4,1.7,18.69,0.25
Tristan Thompson,C-F,BOS,78,0.0,7.8,7.6,1.0,0.4,0.4,1.0,19.82,0.25
Terance Mann,F-G,LAC,72,0.0,7.7,4.3,1.4,0.7,0.4,0.7,17.56,0.24
Jaylen Hoard,F,OKC,69,0.0,10.0,3.3,1.0,0.5,0.3,1.6,16.26,0.24
Trevor Ariza,F,MIA,73,0.0,7.4,3.8,1.3,0.4,0.9,0.4,17.41,0.24
Rajon Rondo,G,LAC,75,0.0,5.7,2.7,5.1,1.1,0.1,2.2,17.99,0.24
Malachi Flynn,G,TOR,71,0.0,6.1,2.7,3.1,0.9,0.5,1.3,16.89,0.24
Goga Bitadze,C-F,IND,73,0.0,6.2,4.4,0.9,0.0,1.8,0.9,17.33,0.24
Solomon Hill,F,ATL,70,0.0,6.9,4.2,1.4,1.2,0.1,1.1,16.84,0.24
Luke Kennard,G,LAC,74,0.0,9.3,3.2,1.9,0.3,0.3,0.8,16.99,0.23
Torrey Craig,F,PHX,75,0.0,5.4,4.4,1.4,1.0,0.6,0.6,16.98,0.23
