PLAYER_NAME,POSITION,TEAM,RATING,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Reggie Bullock,F-G,NYK,73,0.0,13.1,3.9,1.7,1.0,0.1,0.9,22.73,0.31
Devin Vassell,F-G,SAS,74,0.0,10.3,5.4,1.6,1.4,0.3,1.1,23.18,0.31
Nerlens Noel,C-F,NYK,78,0.0,6.1,6.8,0.9,1.0,2.0,1.1,23.51,0.3
Jae Crowder,F,PHX,77,0.0,10.8,5.1,2.1,0.9,0.4,1.0,22.97,0.3
Keldon Johnson,F-G,SAS,80,0.0,12.3,5.9,1.7,0.7,0.4,1.1,24.13,0.3
Goga Bitadze,C-F,IND,73,0.0,8.7,5.2,1.3,0.3,1.7,0.8,22.09,0.3
Torrey Craig,F,PHX,75,0.0,7.3,5.4,1.4,1.1,1.1,1.1,21.38,0.29
Gorgui Dieng,C,SAS,76,0.0,9.2,5.1,1.6,0.9,0.6,1.1,21.12,0.28
Aaron Nesmith,F-G,BOS,70,0.0,8.8,5.3,1.1,0.8,0.4,0.9,19.51,0.28
Doug McDermott,F,IND,77,0.0,14.6,4.1,1.3,0.3,0.1,1.1,21.57,0.28
Naz Reid,C-F,MIN,78,0.0,10.4,4.4,1.0,0.5,1.0,1.0,20.68,0.27
Kelan Martin,F,IND,69,0.0,10.0,5.0,1.2,0.3,0.3,1.2,18.4,0.27
Taj Gibson,F,NYK,75,0.0,6.2,6.4,0.8,0.8,1.1,0.7,20.08,0.27
Kentavious Caldwell-Pope,G,LAL,75,0.0,10.8,2.7,1.8,1.0,0.3,1.1,19.54,0.26
Jarred Vanderbilt,F,MIN,75,0.0,5.3,6.2,1.3,1.1,0.9,1.1,19.59,0.26
Payton Pritchard,G,BOS,74,0.0,10.7,2.9,2.2,0.7,0.3,1.2,19.28,0.26
Jaden McDaniels,F,MIN,75,0.0,8.0,4.2,1.2,0.7,1.1,0.9,19.34,0.26
Garrett Temple,F-G,CHI,73,0.0,8.1,3.0,2.3,0.8,0.5,1.1,17.95,0.25
Cameron Payne,G,PHX,77,0.0,9.0,2.5,3.7,0.8,0.2,1.2,19.35,0.25
Lauri Markkanen,C-F,CHI,80,0.0,12.4,4.7,0.9,0.3,0.2,1.0,19.89,0.25
Justin Holiday,F-G,IND,75,0.0,9.0,3.0,1.4,0.9,0.5,0.8,18.1,0.24
Talen Horton-Tucker,G,LAL,75,2.0,8.5,2.6,2.9,0.9,0.2,1.5,21.77,0.24
Blake Griffin,F,BKN,78,0.0,8.9,4.0,2.5,0.6,0.3,1.2,18.95,0.24
Luke Kornet,C-F,BOS,73,0.0,5.5,3.6,1.2,0.4,1.4,0.4,16.62,0.23
Cody Zeller,C-F,CHA,79,0.0,7.7,5.8,1.4,0.5,0.4,0.9,18.56,0.23
Bismack Biyombo,C,CHA,75,0.0,4.8,5.6,1.2,0.4,1.2,1.0,17.12,0.23
Patrick Williams,F,CHI,76,0.0,7.5,4.0,1.3,0.8,0.5,1.2,16.95,0.22
Grant Williams,F,BOS,71,0.0,6.2,3.5,1.3,0.7,0.7,1.3,15.25,0.21
Alec Burks,G,NYK,78,0.0,8.7,3.2,1.6,0.5,0.3,0.7,16.64,0.21
Landry Shamet,G,BKN,71,0.0,9.3,1.9,1.5,0.5,0.1,0.8,14.83,0.21
Montrezl Harrell,C-F,LAL,83,0.0,8.2,4.1,0.7,0.5,0.5,0.7,16.47,0.2
Frank Kaminsky,C-F,PHX,79,0.0,7.1,3.9,1.4,0.4,0.5,0.6,15.98,0.2
Nicolas Claxton,C-F,BKN,77,0.0,5.0,3.8,0.6,0.5,1.0,0.5,14.46,0.19
Elfrid Payton,G,NYK,76,0.0,7.3,2.4,2.3,0.5,0.2,1.2,14.53,0.19
Jeff Green,F,BKN,76,0.0,8.0,2.9,1.2,0.4,0.3,0.6,14.78,0.19
Jordan McLaughlin,G,MIN,73,0.0,4.3,1.8,3.4,0.9,0.2,0.9,13.96,0.19
Malik Monk,G,CHA,79,0.0,9.0,1.9,1.4,0.5,0.1,1.0,14.18,0.18
Keita Bates-Diop,F,SAS,72,0.0,4.9,2.9,1.0,0.8,0.3,0.6,12.58,0.17
Ben McLemore,G,LAL,72,0.0,6.7,1.7,0.6,0.5,0.2,0.7,11.04,0.15
Javonte Green,F-G,CHI,73,0.0,4.6,2.1,0.5,0.7,0.1,0.6,9.67,0.13
Mike James,G,BKN,71,0.0,4.7,1.2,2.3,0.0,0.0,1.2,8.39,0.12
Dario Saric,C-F,PHX,79,0.0,4.6,2.1,0.6,0.4,0.0,0.6,8.62,0.11
Carsen Edwards,G,BOS,70,0.0,4.5,1.2,0.6,0.2,0.1,0.2,7.54,0.11
Jevon Carter,G,PHX,72,0.0,3.5,1.4,0.9,0.4,0.1,0.2,7.83,0.11
Immanuel Quickley,G,NYK,79,0.0,5.1,1.1,1.0,0.2,0.1,0.5,8.32,0.11
Josh Okogie,G,MIN,73,0.0,2.8,1.3,0.6,0.4,0.2,0.4,6.66,0.09
Obi Toppin,F,NYK,75,0.0,3.5,1.9,0.4,0.0,0.0,0.4,5.98,0.08
