PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Coby White,G,CHI,76,21.0,4.0,3.0,0.0,0.0,1.0,29.3,0.39
Julius Randle,C-F,NYK,87,14.0,14.0,5.0,0.0,0.0,4.0,34.3,0.39
Duncan Robinson,F,MIA,75,22.0,3.0,1.0,1.0,0.0,1.0,29.1,0.39
Bam Adebayo,C-F,MIA,88,20.0,6.0,3.0,2.0,0.0,3.0,34.7,0.39
R.J. Hampton,G,ORL,73,19.0,5.0,3.0,0.0,0.0,1.0,28.5,0.39
Kemba Walker,G,BOS,83,18.0,2.0,6.0,2.0,0.0,4.0,31.4,0.38
Saddiq Bey,F,DET,77,20.0,7.0,1.0,0.0,0.0,1.0,28.9,0.38
Mikal Bridges,F,PHX,83,15.0,2.0,4.0,1.0,2.0,1.0,31.4,0.38
Svi Mykhailiuk,F-G,OKC,73,14.0,3.0,3.0,2.0,0.0,1.0,27.1,0.37
Jalen Brunson,G,DAL,81,13.0,1.0,7.0,2.0,0.0,1.0,29.7,0.37
Dwayne Bacon,F-G,ORL,71,18.0,3.0,2.0,1.0,0.0,1.0,26.6,0.37
Aaron Nesmith,F-G,BOS,70,16.0,4.0,1.0,1.0,0.0,0.0,25.3,0.36
Luka Doncic,F-G,DAL,94,15.0,5.0,5.0,2.0,0.0,1.0,33.5,0.36
Paul George,F,LAC,90,18.0,8.0,4.0,0.0,0.0,2.0,31.6,0.35
Ignas Brazdeikis,F,ORL,70,16.0,6.0,3.0,0.0,0.0,3.0,24.7,0.35
Marvin Bagley III,F,SAC,80,13.0,9.0,2.0,0.0,1.0,2.0,27.799999999999997,0.35
Ricky Rubio,G,MIN,76,18.0,2.0,2.0,1.0,0.0,0.0,26.4,0.35
Naz Reid,C-F,MIN,78,9.0,8.0,4.0,0.0,1.0,0.0,27.6,0.35
Kevin Love,C-F,CLE,80,8.0,11.0,3.0,1.0,0.0,1.0,27.7,0.35
Devin Booker,G,PHX,89,21.0,6.0,1.0,1.0,0.0,3.0,29.700000000000003,0.33
Darius Bazley,F-G,OKC,76,18.0,6.0,2.0,0.0,0.0,3.0,25.2,0.33
Gabriel Deck,F,OKC,67,5.0,6.0,4.0,1.0,0.0,0.0,21.2,0.32
Rajon Rondo,G,LAC,75,4.0,8.0,8.0,0.0,0.0,2.0,23.6,0.31
Cameron Payne,G,PHX,77,24.0,1.0,0.0,0.0,0.0,1.0,24.2,0.31
Nicolas Batum,F-G,LAC,77,13.0,3.0,3.0,1.0,0.0,0.0,24.1,0.31
Frank Kaminsky,C-F,PHX,79,9.0,6.0,5.0,0.0,1.0,2.0,24.7,0.31
Jarred Vanderbilt,F,MIN,75,8.0,8.0,0.0,1.0,1.0,0.0,23.6,0.31
Nickeil Alexander-Walker,G,NOP,76,13.0,4.0,3.0,1.0,0.0,2.0,23.3,0.31
Brodric Thomas,G,CLE,69,13.0,3.0,1.0,0.0,2.0,3.0,21.1,0.31
Richaun Holmes,C-F,SAC,82,15.0,4.0,0.0,1.0,1.0,1.0,24.8,0.3
Chasson Randle,G,ORL,71,2.0,7.0,2.0,2.0,1.0,1.0,21.4,0.3
