PLAYER_NAME,POSITION,TEAM,RATING,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Miles Bridges,F,CHA,75,2.0,16.1,8.5,2.3,0.9,1.2,2.2,37.85,0.45
Michael Porter Jr.,F,DEN,84,2.0,19.6,9.0,1.2,0.7,1.2,1.3,40.6,0.44
Andrew Wiggins,F-G,GSW,80,1.0,20.4,5.3,2.5,1.0,1.0,2.1,36.41,0.43
Jonas Valanciunas,C,MEM,83,2.0,16.6,11.7,1.8,0.5,0.8,1.7,39.54,0.43
Willy Hernangomez,C-F,NOP,76,0.0,12.2,11.9,1.7,0.6,0.9,1.1,32.43,0.43
Kevin Porter Jr.,F-G,HOU,77,2.0,16.9,4.3,6.8,1.0,0.3,3.8,36.36,0.42
Caris LeVert,G,IND,83,3.0,18.3,4.6,4.6,1.6,0.6,2.1,41.22,0.42
Kelly Olynyk,C-F,HOU,78,2.0,15.2,7.9,2.5,1.2,0.8,2.0,36.43,0.42
Isaiah Stewart,C-F,DET,78,1.0,12.1,10.1,1.3,0.9,1.7,1.7,34.27,0.41
Collin Sexton,G,CLE,83,0.0,23.3,3.3,4.0,1.1,0.1,2.6,34.26,0.41
Ja Morant,G,MEM,85,2.0,18.6,3.7,7.5,0.9,0.2,3.0,38.59,0.41
Terry Rozier,G,CHA,82,1.0,20.0,4.2,3.7,1.2,0.3,1.9,35.19,0.4
John Collins,C-F,ATL,85,1.0,18.3,8.0,1.4,0.5,1.2,1.4,35.7,0.4
D'Angelo Russell,G,MIN,83,0.0,19.6,3.0,5.3,1.1,0.4,2.9,32.75,0.39
Kent Bazemore,F-G,GSW,76,1.0,11.7,5.8,3.1,1.8,0.8,2.3,30.81,0.38
Anthony Edwards,G,MIN,81,2.0,18.2,4.3,2.9,1.2,0.4,2.1,34.41,0.38
Lonzo Ball,G,NOP,80,3.0,13.8,3.9,5.4,1.3,0.6,1.9,36.379999999999995,0.38
Jae'Sean Tate,F,HOU,78,0.0,13.1,6.2,2.6,1.4,0.6,1.4,29.04,0.37
OG Anunoby,F,TOR,79,0.0,14.7,5.7,1.8,1.4,0.7,1.8,28.74,0.36
Jarrett Allen,C,CLE,84,1.0,12.1,9.5,1.4,0.5,1.6,1.4,32.5,0.36
Jordan Clarkson,G,UTA,82,0.0,19.0,4.4,2.3,0.9,0.3,1.8,29.53,0.36
Coby White,G,CHI,76,0.0,15.7,4.5,4.3,0.6,0.1,2.4,27.25,0.36
Darius Bazley,F-G,OKC,76,0.0,14.0,7.4,1.7,0.7,0.6,2.1,27.23,0.36
Thaddeus Young,F,CHI,82,0.0,12.5,5.6,4.3,1.2,0.5,2.1,28.67,0.35
Dillon Brooks,F-G,MEM,76,0.0,15.9,2.9,2.3,1.2,0.4,1.8,25.83,0.34
Kendrick Nunn,G,MIA,76,0.0,14.7,3.4,3.2,1.0,0.3,1.5,25.98,0.34
Kyle Anderson,F-G,MEM,81,0.0,10.9,5.1,3.0,1.2,0.8,1.1,26.42,0.33
Wendell Carter Jr.,C-F,ORL,82,0.0,11.2,8.0,1.9,0.7,0.8,1.4,26.75,0.33
Aleksej Pokusevski,C,OKC,73,0.0,10.3,6.1,2.3,0.6,1.1,2.4,23.77,0.33
Josh Jackson,F-G,DET,76,0.0,14.0,4.3,2.3,0.9,0.8,2.4,25.31,0.33
Devonte' Graham,G,CHA,78,0.0,14.2,2.6,4.9,0.9,0.1,1.6,26.07,0.33
Isaiah Roby,F,OKC,76,0.0,10.8,6.6,2.3,1.0,0.8,2.2,25.37,0.33
Saddiq Bey,F,DET,77,0.0,14.5,5.0,1.5,1.0,0.1,1.0,25.05,0.33
T.J. McConnell,G,IND,78,0.0,8.3,3.5,6.1,1.5,0.3,1.8,25.25,0.32
Cole Anthony,G,ORL,74,0.0,11.3,4.2,3.9,0.6,0.4,1.8,23.39,0.32
Aaron Gordon,F,DEN,80,0.0,12.1,5.5,3.5,0.6,0.6,2.0,25.55,0.32
Killian Hayes,G,DET,73,0.0,8.9,3.1,5.6,1.2,0.5,3.1,23.02,0.32
Khem Birch,C,TOR,76,1.0,8.2,7.6,1.4,0.9,1.0,0.7,26.42,0.32
Jordan Poole,G,GSW,77,0.0,16.1,2.2,2.5,0.8,0.1,1.4,23.79,0.31
Deividas Sirvydis,F-G,DET,69,0.0,11.6,5.0,1.6,0.6,0.4,1.6,21.4,0.31
Dorian Finney-Smith,F,DAL,73,0.0,9.6,5.5,1.5,0.9,0.5,0.7,21.95,0.3
Josh Richardson,F-G,DAL,77,0.0,12.4,3.5,2.6,0.9,0.4,1.4,23.0,0.3
Reggie Jackson,G,LAC,77,0.0,12.2,3.3,3.8,0.7,0.1,1.3,22.96,0.3
Tyler Cook,F,DET,68,0.0,9.1,6.5,1.2,0.5,0.5,1.6,20.1,0.3
Daniel Gafford,C-F,WAS,78,0.0,9.0,6.0,0.8,0.6,1.8,1.0,23.6,0.3
Rui Hachimura,F,WAS,79,0.0,12.9,5.5,1.5,0.8,0.1,1.3,23.15,0.29
Davis Bertans,F,WAS,77,0.0,14.3,3.6,1.1,0.6,0.2,0.7,21.97,0.29
Daniel Theis,C-F,CHI,77,1.0,9.6,5.6,1.5,0.7,1.0,1.1,24.57,0.29
Kevon Looney,F,GSW,77,0.0,7.0,7.3,2.6,0.7,0.5,1.2,22.06,0.29
Trevor Ariza,F,MIA,73,0.0,9.5,4.8,1.8,0.8,0.6,0.8,21.36,0.29
Joe Ingles,F-G,UTA,81,1.0,11.9,3.4,4.2,0.7,0.2,1.5,25.48,0.29
Alex Len,C,WAS,76,0.0,9.2,5.9,1.1,0.4,1.4,1.4,21.93,0.29
