PLAYER_NAME,POSITION,TEAM,RATING,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Jordan Poole,G,GSW,77,0.0,14.5,2.3,2.5,0.6,0.1,1.4,21.71,0.28
Evan Fournier,F-G,BOS,81,0.0,14.6,2.3,2.6,0.8,0.3,1.5,23.06,0.28
Tim Hardaway Jr.,F-G,DAL,80,0.0,15.0,3.1,1.6,0.5,0.2,0.9,22.32,0.28
Bobby Portis,F,MIL,81,0.0,11.0,6.5,1.0,0.7,0.4,0.9,22.7,0.28
Kevon Looney,F,GSW,77,0.0,6.5,7.1,2.5,0.7,0.7,1.1,21.87,0.28
Moses Brown,C,OKC,77,1.0,7.9,7.7,0.2,0.6,1.2,1.0,23.84,0.28
Carmelo Anthony,F,POR,79,0.0,13.1,3.4,1.4,0.7,0.6,1.1,22.08,0.28
Kenyon Martin Jr.,F,HOU,75,0.0,8.2,5.5,0.8,0.6,1.0,0.8,20.0,0.27
Maxi Kleber,F,DAL,75,0.0,8.1,5.8,1.2,0.6,0.7,0.8,19.96,0.27
Jalen Brunson,G,DAL,81,0.0,12.4,3.4,3.2,0.5,0.0,1.3,21.48,0.27
Mychal Mulder,G,GSW,71,0.0,11.2,3.0,1.3,0.4,0.4,0.7,18.45,0.26
Jaden McDaniels,F,MIN,75,0.0,8.0,4.4,1.3,0.7,1.1,0.9,19.73,0.26
Naz Reid,C-F,MIN,78,0.0,10.4,4.4,1.0,0.5,0.9,1.0,20.38,0.26
Tristan Thompson,C-F,BOS,78,0.0,7.8,7.4,1.1,0.4,0.6,1.0,20.33,0.26
Danuel House Jr.,F-G,HOU,73,0.0,9.1,3.7,1.6,0.6,0.4,0.9,18.04,0.25
Jeff Green,F,BKN,76,0.0,9.9,3.5,1.5,0.5,0.4,0.8,18.25,0.24
Josh Okogie,G,MIN,73,0.0,7.0,3.3,1.4,1.2,0.5,1.0,17.16,0.24
Blake Griffin,F,BKN,78,0.0,8.6,3.3,2.6,0.6,0.2,1.2,17.66,0.23
Khem Birch,C,TOR,76,1.0,5.7,5.3,1.1,0.7,0.7,0.7,19.21,0.23
Pat Connaughton,F-G,MIL,74,0.0,7.2,4.4,1.3,0.7,0.3,0.5,16.93,0.23
Derrick Jones Jr.,F-G,POR,76,0.0,7.2,4.2,0.8,0.7,0.9,0.6,17.64,0.23
Isaiah Roby,F,OKC,76,0.0,7.0,4.3,1.6,0.7,0.6,1.4,17.06,0.22
Cody Zeller,C-F,CHA,79,0.0,6.9,5.3,1.4,0.5,0.3,0.8,16.96,0.21
Brad Wanamaker,G,CHA,72,0.0,5.3,2.0,3.0,1.0,0.4,1.2,15.2,0.21
Doug McDermott,F,IND,77,0.0,10.0,2.7,1.0,0.2,0.1,0.6,15.04,0.2
Ty Jerome,F-G,OKC,76,0.0,7.8,2.2,2.7,0.5,0.1,1.0,15.29,0.2
Caleb Martin,F,CHA,74,0.0,5.9,3.1,1.6,0.8,0.4,0.8,14.82,0.2
Cody Martin,F,CHA,74,0.0,4.7,3.4,2.0,0.8,0.3,0.9,14.18,0.19
