PLAYER_NAME,POSITION,TEAM,RATING,GP,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Marcus Smart,G,BOS,80,11,0.0,15.64,4.36,5.27,1.27,0.36,2.09,31.6,0.4
Darius Bazley,F-G,OKC,76,9,0.0,18.56,6.89,1.78,0.89,0.11,3.11,29.38,0.39
Dorian Finney-Smith,F,DAL,73,12,0.0,13.0,6.5,1.92,1.0,0.75,0.67,28.26,0.39
Kyle Lowry,G,TOR,83,4,0.0,11.5,6.5,7.5,0.75,0.5,2.25,32.05,0.39
P.J. Washington,F,CHA,80,9,1.0,15.44,5.44,2.22,0.78,1.44,1.11,32.870000000000005,0.39
Kevin Porter Jr.,F-G,HOU,77,9,1.0,15.78,4.67,6.67,0.56,0.11,3.56,31.82,0.39
D'Angelo Russell,G,MIN,83,12,0.0,20.0,2.25,5.33,0.83,0.33,2.83,31.37,0.38
Jae'Sean Tate,F,HOU,78,12,0.0,12.25,5.08,3.83,2.0,0.42,1.58,29.77,0.38
Damian Lillard,G,POR,94,9,0.0,21.0,3.78,6.22,0.89,0.33,2.78,35.76,0.38
Devonte' Graham,G,CHA,78,10,0.0,15.3,2.4,6.5,0.6,0.1,1.4,28.63,0.37
T.J. McConnell,G,IND,78,12,0.0,9.83,3.58,7.0,1.92,0.25,2.0,29.13,0.37
Kevin Durant,F,BKN,96,6,0.0,22.67,4.67,4.83,0.33,0.83,3.83,35.18,0.37
OG Anunoby,F,TOR,79,9,0.0,17.0,4.22,2.56,1.0,0.44,1.78,28.46,0.36
Enes Kanter,C,POR,81,12,1.0,11.42,11.0,1.42,0.42,0.67,1.25,30.74,0.35
Jalen McDaniels,C-F,CHA,70,12,0.0,11.17,4.25,2.17,1.42,0.5,1.42,23.85,0.34
Norman Powell,"['G', 'G']",POR,82,12,0.0,17.92,3.25,2.17,1.42,0.25,1.83,28.23,0.34
DeAndre Jordan,C,BKN,79,7,0.0,8.86,9.57,2.0,0.29,1.14,1.57,26.06,0.33
Isaiah Roby,F,OKC,76,7,0.0,9.43,6.14,2.86,1.0,0.71,2.0,24.23,0.32
Bobby Portis,F,MIL,81,12,0.0,13.58,7.58,1.08,0.58,0.42,1.17,26.14,0.32
Donte DiVincenzo,G,MIL,77,9,0.0,9.33,6.67,3.67,1.0,0.22,1.67,24.83,0.32
Brook Lopez,C,MIL,79,11,0.0,13.91,4.55,0.55,0.45,1.45,0.45,25.45,0.32
Ricky Rubio,G,MIN,76,12,0.0,7.58,3.33,5.33,1.67,0.08,1.08,23.75,0.31
Paul Watson,G,TOR,67,3,0.0,13.0,3.33,2.0,0.33,0.33,1.0,21.0,0.31
Jeff Green,F,BKN,76,12,0.0,12.75,3.42,2.75,0.42,0.67,0.92,23.31,0.31
Landry Shamet,G,BKN,71,10,0.0,14.4,1.9,2.9,0.6,0.0,1.1,21.73,0.31
Theo Maledon,G,OKC,75,12,0.0,12.25,3.5,4.0,0.83,0.25,2.83,22.87,0.3
Khem Birch,C,TOR,76,9,1.0,8.33,5.78,1.11,0.89,1.33,0.67,24.93,0.3
Moses Brown,C,OKC,77,12,1.0,8.5,8.08,0.17,0.83,0.92,1.5,24.2,0.29
Aleksej Pokusevski,C,OKC,73,9,0.0,9.78,4.44,2.56,0.44,1.33,3.11,21.17,0.29
Robert Covington,F,POR,77,12,1.0,6.92,6.17,1.75,1.0,1.0,0.83,24.11,0.29
Naz Reid,C-F,MIN,78,12,0.0,11.92,4.92,0.75,0.25,0.83,0.67,21.52,0.28
Blake Griffin,F,BKN,78,10,0.0,9.7,4.7,2.7,0.7,0.6,1.5,21.79,0.28
Jalen Brunson,G,DAL,81,12,0.0,11.25,3.75,3.83,0.33,0.0,0.75,21.75,0.27
Edmond Sumner,G,IND,73,12,0.0,11.42,2.0,1.5,1.0,0.5,1.17,19.4,0.27
Kenrich Williams,F-G,OKC,76,12,0.0,7.83,4.67,3.5,1.0,0.17,1.75,20.43,0.27
Tristan Thompson,C-F,BOS,78,10,0.0,7.7,6.9,1.4,0.6,1.0,1.6,21.28,0.27
Juan Toscano-Anderson,F,GSW,74,8,1.0,7.38,4.88,3.38,0.62,0.25,1.0,21.91,0.27
Oshae Brissett,F-G,IND,67,9,1.0,8.44,4.33,0.56,0.44,0.56,0.22,19.26,0.26
Ty Jerome,F-G,OKC,76,12,0.0,11.42,2.42,3.75,0.42,0.17,1.92,19.77,0.26
Josh Okogie,G,MIN,73,11,0.0,9.0,2.64,0.91,1.27,0.64,0.73,18.53,0.25
Jarred Vanderbilt,F,MIN,75,8,0.0,4.25,6.75,1.12,0.62,1.25,0.88,18.79,0.25
Jordan Poole,G,GSW,77,12,0.0,10.92,1.5,2.58,0.92,0.33,1.08,19.26,0.25
Brad Wanamaker,G,CHA,72,11,0.0,7.36,1.73,3.91,0.91,0.27,1.82,17.03,0.24
Jaden McDaniels,F,MIN,75,12,0.0,7.42,4.42,1.0,0.75,0.75,1.08,17.63,0.24
Pat Connaughton,F-G,MIL,74,12,0.0,8.42,5.08,0.83,0.58,0.17,0.58,17.43,0.24
Justin Holiday,F-G,IND,75,12,0.0,7.42,3.33,1.5,0.83,0.83,0.58,18.08,0.24
Cody Zeller,C-F,CHA,79,9,0.0,8.22,7.0,1.44,0.22,0.33,1.67,18.79,0.24
Carmelo Anthony,F,POR,79,12,0.0,12.75,2.92,1.0,0.42,0.25,0.75,19.0,0.24
