PLAYER_NAME,POSITION,TEAM,RATING,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Marc Gasol,C,LAL,75,0.0,4.8,4.0,1.8,0.4,1.1,0.9,15.9,0.21
JaMychal Green,C-F,DEN,78,0.0,7.9,4.4,0.9,0.4,0.4,1.0,15.93,0.2
Paul Millsap,F,DEN,79,0.0,6.1,3.2,1.2,0.5,0.5,0.6,14.14,0.18
Cameron Johnson,F,PHX,77,0.0,8.0,2.6,1.0,0.5,0.2,0.6,14.12,0.18
Markus Howard,G,DEN,67,0.0,8.0,1.6,1.6,0.0,0.0,1.6,10.72,0.16
Anfernee Simons,G,POR,76,0.0,7.2,2.2,1.1,0.3,0.0,0.6,11.79,0.16
Torrey Craig,F,PHX,79,0.0,4.0,3.0,0.8,0.4,0.4,0.3,10.9,0.14
Enes Kanter,C,POR,81,1.0,4.5,4.1,0.4,0.2,0.3,0.4,13.12,0.14
Wesley Matthews,F-G,LAL,73,0.0,3.2,1.2,0.6,0.5,0.1,0.4,6.94,0.1
Talen Horton-Tucker,G,LAL,75,2.0,2.7,0.8,0.8,0.3,0.1,0.5,9.559999999999999,0.07
Frank Kaminsky,C-F,PHX,79,0.0,2.4,1.5,0.6,0.1,0.1,0.1,5.6,0.07
Shaquille Harrison,G,DEN,73,0.0,1.0,0.7,0.4,0.3,0.1,0.2,3.44,0.05
Rondae Hollis-Jefferson,F,POR,75,0.0,1.1,1.6,0.5,0.0,0.0,0.0,3.77,0.05
JaVale McGee,C-F,DEN,78,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.44,0.01
Dario Saric,C-F,PHX,79,0.0,0.4,0.2,0.1,0.0,0.0,0.1,0.69,0.01
Nassir Little,F-G,POR,73,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.22,0.0
T.J. Leaf,F,POR,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Jones Jr.,F,POR,75,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Keljin Blevins,G,POR,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bol Bol,C-F,DEN,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Smith,C-F,PHX,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E'Twaun Moore,G,PHX,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Langston Galloway,G,PHX,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jevon Carter,G,PHX,74,1.0,0.1,0.0,0.0,0.0,0.0,0.0,2.1,0.0
Kostas Antetokounmpo,F,LAL,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Markieff Morris,F,LAL,74,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Alfonzo McKinnie,F,LAL,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben McLemore,G,LAL,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montrezl Harrell,C-F,LAL,83,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Zeke Nnaji,C-F,DEN,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vlatko Cancar,F,DEN,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devontae Cacok,F,LAL,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
