PLAYER_NAME,POSITION,TEAM,RATING,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Kent Bazemore,F-G,GSW,76,9.0,7.0,4.0,2.0,1.0,1.0,31.4,0.41
Markieff Morris,F,LAL,74,14.0,6.0,2.0,3.0,0.0,3.0,30.200000000000003,0.41
Joe Ingles,F-G,UTA,81,20.0,3.0,6.0,0.0,0.0,0.0,32.6,0.4
Darius Bazley,F-G,OKC,76,17.0,9.0,5.0,1.0,0.0,9.0,29.299999999999997,0.39
Frank Jackson,G,DET,72,17.0,4.0,2.0,1.0,0.0,1.0,26.8,0.37
Stanley Johnson,F-G,TOR,72,6.0,3.0,2.0,3.0,2.0,1.0,26.6,0.37
Montrezl Harrell,C-F,LAL,83,10.0,8.0,2.0,1.0,2.0,1.0,30.6,0.37
Cameron Payne,G,PHX,77,14.0,1.0,7.0,1.0,0.0,0.0,28.7,0.37
Sekou Doumbouya,F,DET,72,11.0,3.0,1.0,2.0,2.0,2.0,26.1,0.36
Chris Boucher,C-F,TOR,80,9.0,2.0,3.0,1.0,4.0,2.0,28.9,0.36
Juan Toscano-Anderson,F,GSW,75,8.0,5.0,4.0,1.0,1.0,0.0,26.0,0.35
Josh Jackson,F-G,DET,76,21.0,3.0,2.0,0.0,0.0,1.0,26.6,0.35
Mason Plumlee,C-F,DET,81,8.0,6.0,3.0,2.0,1.0,0.0,28.7,0.35
Dean Wade,C-F,CLE,74,14.0,6.0,2.0,1.0,0.0,2.0,25.2,0.34
DeAndre' Bembry,F-G,TOR,72,13.0,4.0,2.0,0.0,3.0,5.0,24.8,0.34
Dennis Schroder,G,LAL,77,19.0,1.0,4.0,0.0,0.0,0.0,26.2,0.34
Kevin Durant,F,BKN,96,22.0,7.0,5.0,0.0,1.0,8.0,32.9,0.34
Seth Curry,G,PHI,76,11.0,4.0,6.0,0.0,0.0,0.0,24.8,0.33
Luguentz Dort,G,OKC,77,15.0,5.0,1.0,1.0,1.0,3.0,25.5,0.33
Saddiq Bey,F,DET,77,14.0,6.0,1.0,1.0,0.0,0.0,25.7,0.33
Yuta Watanabe,F-G,TOR,72,14.0,5.0,1.0,1.0,0.0,1.0,23.5,0.33
Raul Neto,G,WAS,76,24.0,1.0,1.0,0.0,0.0,2.0,24.7,0.32
LaMarcus Aldridge,C-F,BKN,81,12.0,3.0,2.0,0.0,3.0,2.0,25.6,0.32
Jevon Carter,G,PHX,72,14.0,6.0,1.0,0.0,0.0,0.0,22.7,0.32
Kentavious Caldwell-Pope,G,LAL,75,14.0,3.0,5.0,0.0,0.0,1.0,24.1,0.32
Draymond Green,F,GSW,80,2.0,7.0,7.0,3.0,0.0,5.0,24.9,0.31
Kevin Love,C-F,CLE,80,18.0,3.0,1.0,1.0,0.0,1.0,25.1,0.31
OG Anunoby,F,TOR,79,15.0,5.0,3.0,0.0,0.0,1.0,24.5,0.31
Cory Joseph,G,DET,72,4.0,3.0,8.0,0.0,1.0,0.0,22.6,0.31
Daniel Gafford,C-F,WAS,77,9.0,5.0,2.0,1.0,1.0,0.0,24.0,0.31
Rudy Gobert,C,UTA,88,6.0,11.0,1.0,1.0,2.0,2.0,27.7,0.31
Mikal Bridges,F,PHX,83,15.0,3.0,2.0,0.0,1.0,0.0,24.6,0.3
Christian Wood,F,HOU,85,18.0,7.0,3.0,0.0,0.0,5.0,25.9,0.3
Carmelo Anthony,F,POR,79,11.0,4.0,1.0,1.0,1.0,0.0,23.3,0.29
Dwight Howard,C-F,PHI,79,3.0,13.0,0.0,0.0,2.0,2.0,22.6,0.29
Ish Smith,G,WAS,73,12.0,6.0,2.0,0.0,0.0,1.0,21.2,0.29
Ben McLemore,G,LAL,72,17.0,1.0,0.0,1.0,0.0,1.0,20.2,0.28
Matisse Thybulle,F-G,PHI,74,3.0,3.0,0.0,3.0,2.0,1.0,20.6,0.28
Ty Jerome,F-G,OKC,76,12.0,4.0,5.0,0.0,0.0,3.0,21.3,0.28
