PLAYER_NAME,POSITION,TEAM,RATING,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Dwayne Bacon,F-G,ORL,71,0.0,11.1,3.5,1.4,0.8,0.2,0.8,19.6,0.28
Kenrich Williams,F-G,OKC,76,0.0,8.7,4.5,2.5,1.0,0.2,1.3,20.15,0.27
Killian Hayes,G,DET,73,0.0,6.9,2.6,4.9,1.2,0.4,2.7,19.47,0.27
Frank Jackson,G,DET,72,0.0,13.3,3.3,1.3,0.4,0.0,1.3,19.11,0.27
Gary Harris,G,ORL,73,0.0,10.5,2.9,2.2,0.8,0.2,1.0,19.28,0.26
Thaddeus Young,F,CHI,82,0.0,8.7,4.0,3.3,0.9,0.3,1.4,20.65,0.25
Patrick Williams,F,CHI,76,0.0,8.9,4.3,1.5,0.9,0.5,1.4,19.11,0.25
Cory Joseph,G,DET,72,3.0,7.0,1.8,3.5,1.8,0.0,1.8,24.01,0.25
Garrett Temple,F-G,CHI,73,0.0,8.5,2.8,2.3,1.0,0.3,1.2,18.01,0.25
Dean Wade,C-F,CLE,74,0.0,7.7,4.8,1.5,0.4,0.3,0.4,17.41,0.24
Josh Okogie,G,MIN,73,0.0,6.5,3.5,1.4,1.2,0.4,1.0,16.6,0.23
Dwight Powell,C-F,DAL,76,0.0,6.2,5.4,1.0,1.0,0.4,1.0,17.38,0.23
Ignas Brazdeikis,F,ORL,70,0.0,7.4,3.8,1.0,0.9,0.2,1.0,15.76,0.23
Willie Cauley-Stein,C,DAL,77,0.0,6.1,5.0,0.8,0.4,1.1,0.7,17.1,0.22
Cameron Payne,G,PHX,77,0.0,7.7,2.3,3.2,0.6,0.2,1.1,16.56,0.22
Wenyen Gabriel,F,NOP,70,0.0,5.0,4.6,1.2,1.2,0.4,1.7,15.42,0.22
Wayne Ellington,G,DET,76,0.0,11.3,2.1,1.4,0.3,0.2,0.9,16.52,0.22
Ben McLemore,G,LAL,72,0.0,10.3,2.6,1.2,0.4,0.1,1.1,15.62,0.22
Markieff Morris,F,LAL,74,0.0,7.0,4.0,1.0,0.3,0.4,0.9,14.5,0.2
Damyean Dotson,G,CLE,69,0.0,7.3,2.3,2.2,0.4,0.1,0.9,13.96,0.2
Isaiah Hartenstein,C-F,CLE,76,1.0,5.1,4.2,1.2,0.5,1.0,1.0,17.439999999999998,0.2
Lauri Markkanen,C-F,CHI,80,0.0,10.1,3.5,0.8,0.2,0.2,0.8,15.9,0.2
