PLAYER_NAME,POSITION,TEAM,RATING,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Delon Wright,G,SAC,77,0.0,6.9,2.7,2.9,1.1,0.2,1.0,17.39,0.23
Pat Connaughton,F-G,MIL,74,0.0,7.0,4.5,1.2,0.7,0.3,0.5,16.7,0.23
Juan Toscano-Anderson,F,GSW,74,1.0,5.5,4.4,2.2,0.4,0.4,1.1,17.380000000000003,0.21
Ish Smith,G,WAS,73,0.0,5.2,2.7,3.5,0.5,0.1,0.9,14.59,0.2
Dean Wade,C-F,CLE,74,0.0,5.7,3.3,1.1,0.4,0.4,0.4,13.31,0.18
Alex Len,C,WAS,76,0.0,5.8,3.4,0.6,0.3,0.9,0.9,13.48,0.18
P.J. Tucker,F,MIL,74,0.0,3.2,3.4,1.0,0.6,0.4,0.7,11.08,0.15
R.J. Hampton,G,ORL,73,0.0,5.0,2.8,1.0,0.4,0.1,0.8,10.56,0.14
Robin Lopez,C,WAS,76,0.0,5.7,3.1,0.6,0.1,0.4,0.8,11.02,0.14
Hassan Whiteside,C,SAC,80,0.0,4.3,3.3,0.4,0.2,0.7,0.5,11.06,0.14
Onyeka Okongwu,C-F,ATL,76,0.0,3.8,3.0,0.3,0.3,0.6,0.5,10.05,0.13
Aaron Holiday,G,IND,73,0.0,5.0,1.2,1.2,0.4,0.2,0.8,9.24,0.13
Matthew Dellavedova,G,CLE,70,0.0,1.8,1.4,2.8,0.1,0.0,0.4,7.58,0.11
Garrison Mathews,G,WAS,73,0.0,4.0,1.0,0.4,0.4,0.1,0.2,7.1,0.1
Bryn Forbes,G,MIL,73,0.0,4.4,0.8,0.3,0.2,0.0,0.3,6.11,0.08
Jeff Teague,G,MIL,73,0.0,2.4,0.6,0.9,0.2,0.1,0.4,4.97,0.07
Thanasis Antetokounmpo,F,MIL,75,1.0,2.1,1.5,0.6,0.3,0.1,0.5,7.5,0.07
Isaac Bonga,G,WAS,71,0.0,1.5,1.2,0.4,0.2,0.1,0.4,4.04,0.06
Damian Jones,C,SAC,73,0.0,1.4,1.3,0.1,0.1,0.3,0.3,4.01,0.05
Edmond Sumner,G,IND,73,0.0,1.4,0.4,0.2,0.1,0.0,0.2,2.28,0.03
Solomon Hill,F,ATL,70,0.0,0.9,0.4,0.2,0.1,0.1,0.1,2.18,0.03
Nico Mannion,G,GSW,69,0.0,1.0,0.3,0.5,0.1,0.0,0.3,2.11,0.03
Alen Smailagic,F,GSW,71,0.0,0.7,0.4,0.0,0.0,0.1,0.1,1.38,0.02
Chimezie Metu,C-F,SAC,73,0.0,0.5,0.3,0.1,0.0,0.1,0.1,1.21,0.02
Mamadi Diakite,F,MIL,68,0.0,0.3,0.3,0.1,0.0,0.1,0.0,1.11,0.02
Cedi Osman,F,CLE,73,0.0,0.6,0.2,0.2,0.1,0.0,0.1,1.34,0.02
Robert Franks,F,ORL,67,0.0,0.5,0.2,0.1,0.0,0.0,0.1,0.79,0.01
Chasson Randle,G,ORL,71,0.0,0.3,0.1,0.1,0.0,0.0,0.1,0.47,0.01
Brodric Thomas,G,CLE,69,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.37,0.01
Jordan Nwora,F,MIL,72,0.0,0.6,0.2,0.0,0.1,0.0,0.1,1.04,0.01
