PLAYER_NAME,POSITION,TEAM,RATING,GP,TOP5,PTS,REB,AST,STL,BLK,TOV,SCR,AVG
Reggie Bullock,F-G,NYK,73,12,0.0,13.58,3.25,1.92,0.92,0.08,0.58,22.78,0.31
Killian Hayes,G,DET,73,9,0.0,6.33,2.89,6.11,1.78,0.44,3.44,22.19,0.3
De'Anthony Melton,G,MEM,77,8,1.0,8.5,3.88,2.75,1.25,1.12,1.0,25.4,0.3
Dwayne Bacon,F-G,ORL,71,12,0.0,12.92,2.92,1.25,1.08,0.0,0.58,20.96,0.3
Robert Covington,F,POR,77,12,1.0,7.0,7.0,1.83,0.75,1.08,0.58,25.07,0.3
Daniel Theis,C-F,CHI,77,12,1.0,11.0,6.0,1.67,0.58,0.5,1.08,24.87,0.3
Dwight Howard,C-F,PHI,80,10,0.0,7.5,9.5,1.4,0.4,1.0,1.3,23.9,0.3
Eric Bledsoe,G,NOP,77,12,0.0,11.75,3.25,3.08,1.08,0.25,1.67,22.61,0.29
Drew Eubanks,C-F,SAS,75,12,0.0,8.42,6.25,0.83,0.83,1.0,1.0,21.67,0.29
Danny Green,F-G,PHI,75,10,0.0,8.0,3.9,1.9,1.5,0.8,0.5,21.93,0.29
Jordan Poole,G,GSW,77,12,0.0,12.25,2.0,2.42,1.08,0.33,1.25,21.28,0.28
PJ Dozier,F-G,DEN,73,12,1.0,10.67,3.25,2.5,0.75,0.5,1.33,22.73,0.28
Frank Jackson,G,DET,72,12,0.0,14.92,3.33,1.0,0.25,0.08,1.08,20.33,0.28
Gary Harris,G,ORL,73,11,0.0,11.55,1.82,3.09,0.73,0.45,1.27,20.64,0.28
